"identifiant";"Opérateur";"Millésime.des.données";"Énergie.concernée";"Code.géographique.du.territoire - Code de la zone";"Code.géographique.du.territoire - Libellé de la zone";"Puissance.totale.installée.sur.le.réseau..en.MW.";"Puissance.installée.sur.le.réseau.de.la.filière.gaz.naturel..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.charbon..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.fioul.domestique..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.fioul.lourd..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.gpl..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.bois.énergie.et.résidus.agricoles..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.déchets.urbains.incinérés.en.interne..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.chaleur.issue.d.unités.de.valorisation.énergétique.externes..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.biogaz..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.geothermie..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.Pompes.à.chaleur..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.solaire.thermique..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.Autres.énergies.renouvelables..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.chaleur.issue.de.procédés.industriels..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.autre.chaleur.recuperee..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.chaudieres.electriques..en.MWh.";"Puissance.installée.sur.le.réseau.de.la.filière.autres..en.MWh.";"Puissance.froid.installée.sur.le.réseau.de.la.filière.autres..en.MWh.";"Puissance.froid.installée.sur.le.réseau.de.la.filière.compression..en.MWh.";"Puissance.froid.installée.sur.le.réseau.de.la.filière.absorption..en.MWh.";"Puissance.froid.installée.sur.le.réseau.de.la.filière.Pompes.à.chaleur..en.MWh.";"Puissance.froid.installée.sur.le.réseau.de.la.filière.froid.passif..en.MWh.";"Production.totale.thermique.du.réseau..en.MW.";"Production.thermique.sur.le.réseau.de.la.filière.gaz.naturel..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.charbon..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.fioul.domestique..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.fioul.lourd..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.gpl..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.bois.énergie.et.résidus.agricoles..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.déchets.urbains.incinérés.en.interne..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.chaleur.issue.d.unités.de.valorisation.énergétique.externes..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.biogaz..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.geothermie..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.Pompes.à.chaleur..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.solaire.thermique..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.Autres.énergies.renouvelables..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.chaleur.issue.de.procédés.industriels..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.autre.chaleur.recuperee..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.chaudieres.electriques..en.MWh.";"Production.thermique.sur.le.réseau.de.la.filière.autres..en.MWh.";"Niveau.de.rejet.direct.en.CO2.des.réseaux..en.kg.kWh.";"Niveau.de.rejet.en.CO2.des.réseaux.en.analyse.du.cycle.de.vie..ACV...en.kg.kWh.";"Pourcentage.de.chaleur.produite.par.cogénération..en.pourcent.";"Pourcentage.de.chaleur.produite.par.cogénération.dans.la.filière.gaz.naturel..en.pourcent.";"Pourcentage.de.chaleur.produite.par.cogénération.dans.la.filière.charbon..en.pourcent.";"Pourcentage.de.chaleur.produite.par.cogénération.dans.la.filière.fioul.domestique..en.pourcent.";"Pourcentage.de.chaleur.produite.par.cogénération.dans.la.filière.fioul.lourd..en.pourcent.";"Pourcentage.de.chaleur.produite.par.cogénération.dans.la.filière.gpl..en.pourcent.";"Pourcentage.de.chaleur.produite.par.cogénération.dans.la.filière.bois.énergie.et.résidus.agricoles..en.pourcent.";"Pourcentage.de.chaleur.produite.par.cogénération.dans.la.filière.déchets.urbains.incinérés.en.interne..en.pourcent.";"Pourcentage.de.chaleur.produite.par.cogénération.dans.la.filière.biogaz..en.pourcent.";"Pourcentage.de.chaleur.produite.par.cogénération.dans.la.filière.autres..en.pourcent.";"Nombre.de.points.de.livraison";"Consommation.totale..en.MWh.";"Consommation.dans.le.secteur.résidentiel..en.MWh.";"Consommation.dans.le.secteur.tertiaire..en.MWh.";"Consommation.dans.le.secteur.industriel..en.MWh.";"Consommation.dans.le.secteur.agricole..en.MWh.";"Consommation.non.affectée.dans.l.un.des.quatres.secteur..en.MWh.";"Libelle.commune"
"0201C";"Zup du Quartier Europe";"2023";"C";"02691";"Saint-Quentin";53;22.5;0;0;0;22.5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47359;20923;0;0;0;210;26226;0;0;0;0;0;0;0;0;0;0;0;0.0779679574682089;0.126406764324904;32.494;73.551;0;0;0;0;0;0;0;0;50;41757;28395;13362;0;0;0;"SAINT QUENTIN"
"0202C";"Zup de Presles";"2023";"C";"02722";"Soissons";33.8;18.5;0;10;0;0;5.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26287.71;7109.37;0;112.14;0;0;19066.2;0;0;0;0;0;0;0;0;0;0;0;0.0613611616255335;0.0827595138244572;0;0;0;0;0;0;0;0;0;0;61;26945;0;0;0;0;26945;"SOISSONS"
"0205C";"Réseau de Château Thierry";"2023";"C";"02168";"Château-Thierry";25.77;17.77;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28124.101;1119.801;0;0;0;0;27004.3;0;0;0;0;0;0;0;0;0;0;0;0.0119358754245238;0.0340841495396896;0;0;0;0;0;0;0;0;0;0;44;24095;14457;9638;0;0;0;"CHATEAU THIERRY"
"0301C";"SDC Moulins CHAMPINS";"2023";"C";"03190";"Moulins";46.2;25.2;0;12;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54044;14603;0;2;0;0;39439;0;0;0;0;0;0;0;0;0;0;0;0.0419933454508735;0.0765804501180185;20.964;77.587;0;0;0;0;0;0;0;0;39;23900;6979;4565;0;0;12356;"MOULINS"
"0302C";"Quartier Fontbouillant et Bien-Assis";"2023";"C";"03185";"Montluçon";34;27.2;0;0;0;0;6.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31371;13783;0;0;0;0;17588;0;0;0;0;0;0;0;0;0;0;0;0.0877564826941066;0.127026997396498;21.759;49.525;0;0;0;0;0;0;0;0;39;26725;16035;10690;0;0;0;"MONTLUCON"
"0303C";"Réseau de Cerilly";"2023";"C";"03048";"Cérilly";0.4;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;768.84;0;0;0;0;0;768.84;0;0;0;0;0;0;0;0;0;0;0;0;0.0191131339401821;0;0;0;0;0;0;0;0;0;0;6;769;0;0;0;0;769;"CERILLY"
"0304C";"Réseau de Meaulne";"2023";"C";"03221";"Saint-Bonnet-Tronçais";0.5;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2085.93;0;0;0;0;0;2085.93;0;0;0;0;0;0;0;0;0;0;0;0;0.0737599557522124;0;0;0;0;0;0;0;0;0;0;11;452;162;290;0;0;0;"SAINT BONNET TRONCAIS"
"0305C";"Réseau du Mayet-de-Montagne";"2023";"C";"03165";"Le Mayet-de-Montagne";2.4;0;0;1.6;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2180;0;0;81;0;0;2099;0;0;0;0;0;0;0;0;0;0;0;0.0180662983425414;0.0467397176181707;0;0;0;0;0;0;0;0;0;0;19;1629;0;0;0;0;1629;"MAYET DE MONTAGNE"
"0306C";"Réseau - Bellenaves";"2023";"C";"03022";"Bellenaves";1.2;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1279.68;0;0;0;0;0;1279.68;0;0;0;0;0;0;0;0;0;0;0;0;0.0192314960629921;0;0;0;0;0;0;0;0;0;0;"secret";"secret";"secret";"secret";"secret";"secret";"secret";"BELLENAVES"
"0307C";"Réseau de Commentry";"2023";"C";"03082";"Commentry";7.1;4.96;0;0;0;0;2.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6534;849;0;0;0;0;5685;0;0;0;0;0;0;0;0;0;0;0;0.034183842010772;0.0584069299820467;0;0;0;0;0;0;0;0;0;0;32;5570;3119;2451;0;0;0;"COMMENTRY"
"0308C";"Réseau de chaleur d'Ebreuil";"2023";"C";"03107";"Ébreuil";0.86;0;0;0;0;0.46;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1092.61;0;0;0;0;76.95;1015.66;0;0;0;0;0;0;0;0;0;0;0;0.0195089285714286;0.0423025793650794;0;0;0;0;0;0;0;0;0;0;"secret";"secret";"secret";"secret";"secret";"secret";"secret";"EBREUIL"
"0309C";"SDC Moulins Ville";"2023";"C";"03190";"Moulins";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25616;0;0;0.0478514918625256;0.0912635591736282;0;0;0;0;0;0;0;0;0;0;38;22480;6766;15714;0;0;0;"MOULINS"
"0310C";"Réseau de chaleur de Cusset";"2023";"C";"03095";"Cusset";4.38;2.58;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6590.84;281.88;0;0;0;0;6308.96;0;0;0;0;0;0;0;0;0;0;0;0.0107710115752391;0.0319255829558799;0;0;0;0;0;0;0;0;0;0;5;5961;2086;3875;0;0;0;"CUSSET"
"0401C";"Réseau de Manosque Zac Chanteprunier";"2023";"C";"04112";"Manosque";13.9;9.4;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11624.3317;2695.3317;0;0;0;0;8929;0;0;0;0;0;0;0;0;0;0;0;0.0623412535540211;0.0878672959991877;0;0;0;0;0;0;0;0;0;0;31;9848;2364;2954;0;0;4530;"MANOSQUE"
"0402C";"Réseau de la chaufferie La Tomie";"2023";"C";"04088";"Forcalquier";0.21;0.06;0;0;0;0;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115.79;10.39;0;0;0;0;105.4;0;0;0;0;0;0;0;0;0;0;0;0.0201734376472806;0.0434127627486097;0;0;0;0;0;0;0;0;0;0;"secret";"secret";"secret";"secret";"secret";"secret";"secret";"FORCALQUIER"
"0403C";"complexe sportif forcalquier";"2023";"C";"04088";"Forcalquier";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345.72;0;0;0;0;0;345.72;0;0;0;0;0;0;0;0;0;0;0;0;0.0231428571428571;0;0;0;0;0;0;0;0;0;0;4;273;0;273;0;0;0;"FORCALQUIER"
"0404C";"Réseau communal d'Allos";"2023";"C";"04006";"Allos";0.47;0;0;0.31;0;0;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402.267;0;0;39.605;0;0;362.662;0;0;0;0;0;0;0;0;0;0;0;0.0335614525139665;0.0595868715083799;0;0;0;0;0;0;0;0;0;0;8;358;0;0;0;0;358;"ALLOS"
"0406C";"Réseau communal de Barcelonnette";"2023";"C";"04019";"Barcelonnette";3;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4262;0;0;0;0;1362;2900;0;0;0;0;0;0;0;0;0;0;0;0.132130656685948;0.177027492344335;0;0;0;0;0;0;0;0;0;0;16;2939;1969;970;0;0;0;"BARCELONNETTE"
"0501C";"Réseau de chaleur bois d'Embrun";"2023";"C";"05046";"Embrun";10;0;0;5.5;0;0;4.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10804.81;0;0;559.81;0;0;10245;0;0;0;0;0;0;0;0;0;0;0;0.0194446988779482;0.0435278223036409;0;0;0;0;0;0;0;0;0;0;74;8734;3668;5066;0;0;0;"EMBRUN"
"0504C";"Réseau de l'Association La Chrysalide";"2023";"C";"05170";"Tallard";0.5;0.25;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;836.6738;220.1742;0;0;0;0;616.4996;0;0;0;0;0;0;0;0;0;0;0;0.0637719733268227;0.0864661066520178;0;0;0;0;0;0;0;0;0;0;4;786;0;786;0;0;0;"TALLARD"
"0505C";"Réseau de Veynes";"2023";"C";"05179";"Veynes";1.02;0;0;0;0;0.62;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;825;0;0;0;0;276;549;0;0;0;0;0;0;0;0;0;0;0;0.0864880803011293;0.116688080301129;0;0;0;0;0;0;0;0;0;0;3;797;239;558;0;0;0;"VEYNES"
"0506C";"Réseau de Briançon";"2023";"C";"05023";"Briançon";23.48;0;0;8.48;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22895.14;0;0;0;0;879.43;22015.71;0;0;0;0;0;0;0;0;0;0;0;0.0120719793736907;0.0349095845732395;0;0;0;0;0;0;0;0;0;0;49;18617;5399;5957;0;0;7261;"BRIANCON"
"0509C";"Réseau de chaleur de Guillestre";"2023";"C";"05065";"Guillestre";3;0;0;1.9;0;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1748.24;0;0;103.24;0;0;1645;0;0;0;0;0;0;0;0;0;0;0;0.0189588377723971;0.0399945520581114;0;0;0;0;0;0;0;0;0;0;11;1652;165;1487;0;0;0;"GUILLESTRE"
"0510C";"Réseau de chaleur d'Orcières";"2023";"C";"05096";"Orcières";0.09;0;0;0;0;0;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221.235;0;0;0;0;0;221.235;0;0;0;0;0;0;0;0;0;0;0;0;0.0244766715650257;0;0;0;0;0;0;0;0;0;0;"secret";"secret";"secret";"secret";"secret";"secret";"secret";"ORCIERES"
"0602C";"Réseau Nice Est";"2023";"C";"06088";"Nice";24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21122;21122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.216408839125083;0.243633202348262;0;0;0;0;0;0;0;0;0;0;31;21122;16898;4224;0;0;0;"NICE"
"0603C";"Ranguin";"2023";"C";"06088";"Nice";6.3;4.1;0;0;0;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7757.9753;1974.0753;0;0;0;0;5783.9;0;0;0;0;0;0;0;0;0;0;0;0.059966190787368;0.0827067012962766;0;0;0;0;0;0;0;0;0;0;7;7498;7273;225;0;0;0;"NICE"
"0604C";"Réseau communal de Puget Théniers";"2023";"C";"06099";"Puget-Théniers";1.35;0;0;0.5;0;0;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1477.109;0;0;267.089;0;0;1210.02;0;0;0;0;0;0;0;0;0;0;0;0.0548591740013541;0.0822148950575491;0;0;0;0;0;0;0;0;0;0;2;1477;0;0;0;0;1477;"PUGET THENIERS"
"0605C";"réseau chaleur et froid chaine de vie 06";"2023";"C";"06075";"Levens";1.02;0;0;0.54;0;0;0.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1374.49;0;0;235.85;0;0;1138.64;0;0;0;0;0;0;0;0;0;0;0;0.0506728045325779;0.0769971671388102;0;0;0;0;0;0;0;0;0;0;2;1412;0;1412;0;0;0;"LEVENS"
"0606C";"MSE Réseau chaud";"2023";"C";"06088";"Nice";8.86;0;0;0;0;0;0;0;0;0;0;8.86;0;0;0;0;0;0;0;0;0;0;0;2956;0;0;0;0;0;0;0;0;0;0;2956;0;0;0;0;0;0;0.0743589743589744;0.0366353276353276;0;0;0;0;0;0;0;0;0;0;8;2808;955;1853;0;0;0;"NICE"
"0608C";"BET CAP AZUR chaud";"2023";"C";"06104";"Roquebrune-Cap-Martin";1.09;0;0;0;0;0;0;0;0;0;0;0.89;0;0;0;0;0;0.2;0;0;0;0;0;1342;0;0;0;0;0;0;0;0;0;0;871;0;0;0;0;0;471;0.158714121699196;0.0736578645235362;0;0;0;0;0;0;0;0;0;0;"secret";"secret";"secret";"secret";"secret";"secret";"secret";"ROQUEBRUNE CAP MARTIN"
