IRIS,COM,TYP_IRIS,LAB_IRIS,C21_MEN,C21_MENPSEUL,C21_MENHSEUL,C21_MENFSEUL,C21_MENSFAM,C21_MENFAM,C21_MENCOUPSENF,C21_MENCOUPAENF,C21_MENFAMMONO,C21_PMEN,C21_PMEN_MENPSEUL,C21_PMEN_MENHSEUL,C21_PMEN_MENFSEUL,C21_PMEN_MENSFAM,C21_PMEN_MENFAM,C21_PMEN_MENCOUPSENF,C21_PMEN_MENCOUPAENF,C21_PMEN_MENFAMMONO,P21_POP15P,P21_POP1524,P21_POP2554,P21_POP5579,P21_POP80P,P21_POPMEN15P,P21_POPMEN1524,P21_POPMEN2554,P21_POPMEN5579,P21_POPMEN80P,P21_POP15P_PSEUL,P21_POP1524_PSEUL,P21_POP2554_PSEUL,P21_POP5579_PSEUL,P21_POP80P_PSEUL,P21_POP15P_MARIEE,P21_POP15P_PACSEE,P21_POP15P_CONCUB_UNION_LIBRE,P21_POP15P_VEUFS,P21_POP15P_DIVORCEE,P21_POP15P_CELIBATAIRE,C21_MEN_CS1,C21_MEN_CS2,C21_MEN_CS3,C21_MEN_CS4,C21_MEN_CS5,C21_MEN_CS6,C21_MEN_CS7,C21_MEN_CS8,C21_PMEN_CS1,C21_PMEN_CS2,C21_PMEN_CS3,C21_PMEN_CS4,C21_PMEN_CS5,C21_PMEN_CS6,C21_PMEN_CS7,C21_PMEN_CS8,C21_FAM,C21_COUPAENF,C21_FAMMONO,C21_COUPSENF,C21_NE24F0,C21_NE24F1,C21_NE24F2,C21_NE24F3,C21_NE24F4P,C21_MEN-FAM,C21_MEN1FCOUPSENF,C21_MEN1FCOUPUNIQENFCOUP,C21_MEN1FCOUPENF1ADUL,C21_MEN1FMONO,C21_PMENFAM,C21_PMEN1FCOUPSENF,C21_PMEN1FCOUPUNIQENFCOUP,C21_PMEN1FCOUPENF1ADUL,C21_PMEN1FMONO,C21_FAMTRAD,C21_FAMRECOMP
381850215,38185,H,1,2269.30809033931,1171.68951193049,492.010990829104,679.678521101386,58.6678595558573,1038.95071885296,443.420031366476,425.522248396204,170.008439090283,4209.45542783453,1171.68951193049,492.010990829104,679.678521101386,125.125803663066,2912.64011224097,906.304638692417,1577.03847077205,429.297002776501,3561.8427260293,711.71733601888,1898.8632740678,723.767128860735,227.494987081891,3561.8427260293,711.71733601888,1898.8632740678,723.767128860735,227.494987081891,1323.98162763978,329.078301892441,526.753383786714,334.520183050834,133.629758909788,988.18120315522,267.101912405907,530.147961515122,226.821318391606,215.289262215791,1334.30106834566,0.0,39.2793462251528,740.208253521808,319.915812483536,366.954273749405,116.60226520644,432.951513428693,253.396625724276,0.0,86.7783065100685,1606.5421387195,636.039155259857,748.419442248907,242.545289874833,580.719469976882,308.411625244479,1038.95071885296,425.522248396204,170.008439090283,443.420031366476,490.358977022165,256.34859038217,217.818367759893,62.9270041300973,11.4977795586378,1038.95071885296,443.420031366476,404.308911010637,21.2133373855664,170.008439090283,2912.64011224097,906.304638692417,1489.5012988056,87.5371719664523,429.297002776501,404.308911010637,21.2133373855664
381850216,38185,H,2,724.21541176678,344.181688564338,114.77945979789,229.402228766448,36.7677538664844,343.265969335958,106.281025795911,131.425576251221,105.559367288827,1504.72836190302,344.181688564338,114.77945979789,229.402228766448,98.6014370104098,1061.94523632828,216.80464990383,591.281227524572,253.859358899874,1351.90246499967,359.299038833804,496.438016889978,338.891169581504,157.274239694388,1121.90215951314,237.298876793123,448.437953136267,316.891140361053,119.2741892227,325.927918772655,52.3008700524863,82.8525605721254,108.979129847156,81.7953583008868,407.561497808594,13.5023761916523,63.8426341460855,84.0823848474659,129.656731288249,653.256840717626,0.0,14.5349890630824,108.923838578575,114.825787692917,82.9831064893953,55.9216949730855,233.172468285107,113.853526684619,0.0,31.7244936868888,270.091172294205,332.954456800791,187.288536195797,187.389927848803,335.243753504489,160.036021572049,347.389484007641,135.549090922904,105.559367288827,106.281025795911,144.120513451766,80.639677251066,80.7027504981413,20.9517185272749,20.9748242793924,343.265969335958,106.281025795911,106.025949866766,21.2761117127715,105.559367288827,1061.94523632828,216.80464990383,465.408216534595,76.3908349297801,253.859358899874,114.272979210132,21.2761117127715
381850301,38185,H,2,1672.51436060879,981.622516174947,525.88212620636,455.740389968587,56.6338807569145,634.257963676931,312.113151825048,242.794838406535,79.3499734453478,2912.05970041855,981.622516174947,525.88212620636,455.740389968587,143.176125128761,1787.26105911484,646.807931189625,945.764095597864,194.689032327355,2525.74424656967,488.399278285368,1298.71618806475,583.474161212258,155.154619007287,2525.74424656967,488.399278285368,1298.71618806475,583.474161212258,155.154619007287,908.599393326178,209.064755751011,396.137663745265,220.487071221627,82.9099026082747,745.868379102758,195.894418036362,302.849061609709,150.058341751733,148.280990599789,982.793055469315,0.0,56.9566413085466,409.455059232649,326.578892191068,229.798213504859,91.8873555530757,295.981166774995,261.857032043599,0.0,137.921492468069,787.663418747818,618.607687345211,457.447471803922,183.364848318206,381.718679741618,345.336101993709,638.774289184837,247.311163914441,79.3499734453478,312.113151825048,355.317728109458,117.025795459015,109.378009111494,43.7797637566451,13.272992748226,634.257963676931,307.596826317142,225.534267780135,17.2605706264,79.3499734453478,1787.26105911484,615.193652634284,881.261358521421,64.5027370764425,194.689032327355,230.050593288041,17.2605706264
381850302,38185,H,1,1039.71028103602,640.963456371394,262.680370095472,378.283086275923,69.567192228347,329.179632436275,176.050594082735,98.1006412477198,55.0283971058204,1624.83218896095,640.963456371394,262.680370095472,378.283086275923,158.802411156002,825.066321433549,352.101188165469,362.908339056439,110.056794211641,1530.96050201376,408.278392025727,696.547805519444,328.650734602679,97.4835698659089,1530.96050201376,408.278392025727,696.547805519444,328.650734602679,97.4835698659089,650.379778527595,150.235418299052,245.964502646416,179.641721982205,74.5381355999214,331.073874357325,69.6496319449355,217.180298840025,85.3809570195361,112.776778232347,714.898961619589,9.61790874175851,25.0480688491082,213.421758978239,174.680354005548,156.521445946555,108.220171135514,160.338476349559,191.862097029735,28.8537262252755,70.6285828291078,338.538743484414,293.228454927511,216.528768336552,265.293745428351,180.145381611996,231.614786117739,329.179632436275,98.1006412477198,55.0283971058204,176.050594082735,205.892043776318,74.3492000459859,38.8882706564212,5.2411635866707,4.80895437087926,329.179632436275,176.050594082735,88.3708004960725,9.72984075164726,55.0283971058204,825.066321433549,352.101188165469,328.909862430618,33.998476625821,110.056794211641,88.3708004960725,9.72984075164726
381850303,38185,H,1,1003.53631183935,463.878056942525,153.42064501117,310.457411931355,122.377590068217,417.280664828605,164.806493256895,138.494999804437,113.979171767273,1997.40184146746,463.878056942525,153.42064501117,310.457411931355,314.126892508395,1219.39689201654,340.755305611278,566.159430540569,312.482155864692,1848.4208203064,528.798506425846,840.400896465107,335.304920676373,143.916496739077,1848.4208203064,528.798506425846,840.400896465107,335.304920676373,143.916496739077,553.566766406181,106.029770737411,188.974390238239,168.36590361302,90.196701817512,456.610461997755,75.0037359159296,246.155395134954,119.999844550481,120.005460504754,830.64592220253,0.0,40.4179439869165,128.571840567348,161.732728109204,177.565665378252,90.08083366665,226.590485864503,178.576814266473,0.0,99.0532158813151,274.094599626397,323.288833726221,436.581377938958,270.494608409288,279.263346091392,314.625859793887,417.280664828605,138.494999804437,113.979171767273,164.806493256895,176.044524786541,90.3415193370899,97.4164870843738,41.6752457899649,11.8028878306353,417.280664828605,164.806493256895,123.322672331245,15.1723274731916,113.979171767273,1219.39689201654,340.755305611278,497.601528760713,68.5579017798565,312.482155864692,123.322672331245,15.1723274731916
381850304,38185,H,1,1140.68314872629,576.40879512831,280.959597390474,295.449197737835,150.391273051329,413.88308054665,194.009685380738,142.758397603355,77.1149975625574,1981.23878693778,576.40879512831,280.959597390474,295.449197737835,321.961755985697,1082.86823582377,391.587293577456,517.368903404008,173.912038842311,1806.8004174106,498.355282688643,877.793180014017,322.747787520455,107.904167187481,1806.8004174106,498.355282688643,877.793180014017,322.747787520455,107.904167187481,645.085640507552,114.901282406339,294.02349498342,164.712675444918,71.4481876728751,433.914049349586,77.5727309299034,266.43997081488,78.7818615055149,117.753827391832,832.33797741888,0.0,31.1530500677542,286.509736082289,228.610742045537,122.842388277656,90.6454997443084,186.258620013878,194.663112494867,0.0,57.7606528554957,594.241778635856,386.540282285886,209.811702765257,195.002524200245,226.883856713847,310.997989481194,413.88308054665,142.758397603355,77.1149975625574,194.009685380738,209.364310568882,120.377262895392,73.9499938671338,3.34989406501897,6.84161915022365,413.88308054665,194.009685380738,126.124635000329,16.6337626030258,77.1149975625574,1082.86823582377,391.587293577456,447.483958926885,69.8849444771223,173.912038842311,126.124635000329,16.6337626030258
381850305,38185,H,1,1110.84582324598,626.372768325556,304.480595422604,321.892172902952,66.637920323116,417.835134597311,183.448687923747,148.01672693058,86.3697197429828,1909.27162101897,626.372768325556,304.480595422604,321.892172902952,154.437718257955,1128.46113443546,366.897375847495,533.885901680644,227.677856907325,1686.82968597768,379.938274527383,827.430989585744,365.724362808393,113.736059056155,1666.82965941363,359.938247963337,827.430989585744,365.724362808393,113.736059056155,594.610067084357,128.387413511296,234.922564126751,172.195757039867,59.1043324064441,444.443712336666,166.765960004927,197.10409675667,79.069779402432,116.257821040366,683.188316436615,0.0,21.3670703703091,198.04617939451,214.938482632438,248.429757673861,84.6172187506411,226.103983762176,117.343130662048,0.0,53.9579223516277,381.250220375072,392.948337318147,408.777476070893,160.953173280412,307.849352112434,203.535139510389,421.76244974597,148.01672693058,90.2970348916425,183.448687923747,216.723795016785,102.558514107376,86.6790420868386,13.2728865594977,2.52821197547224,417.835134597311,183.448687923747,131.771672864437,12.3177389174834,86.3697197429828,1128.46113443546,366.897375847495,465.161192662533,41.2335029774932,227.677856907325,131.771672864437,16.245054066143
381850306,38185,H,1,983.399591416696,508.938291541168,233.868546662669,275.069744878499,69.4590342970905,405.002265578438,226.585113217141,125.564578128179,52.8525742331176,1752.26674864519,508.938291541168,233.868546662669,275.069744878499,161.173299342893,1082.15515776113,467.239373110891,493.825917822392,121.089866827847,1667.9696447542,390.654653490311,774.686391141575,382.572496930408,120.056103191911,1657.96963147218,389.654652162108,767.686381844159,380.572494274004,120.056103191911,534.835094935197,98.2960378352247,195.284680335837,171.323938053703,69.9304387104315,453.388619080379,142.145061006669,235.983508306309,74.9654693315112,153.219644524794,608.267342504543,0.0,43.3085248053788,202.256394490281,216.912201624124,110.709105889568,71.6530991826288,241.208524024332,97.3517414003834,0.0,88.9631729331641,386.596083263466,429.584635858029,181.974574560458,190.671260405565,339.149502918955,135.327518705556,405.002265578438,125.564578128179,52.8525742331176,226.585113217141,241.021147419363,80.5850008300026,60.4264543310269,12.1016836025161,10.867979395529,405.002265578438,226.585113217141,116.265748945483,9.29882918269627,52.8525742331176,1082.15515776113,467.239373110891,442.561454414998,51.2644634073946,121.089866827847,116.265748945483,9.29882918269627
381850307,38185,H,1,1267.3128114208,546.954011241657,225.999303865687,320.95470737597,52.0255706984229,668.333229480719,326.205613184419,210.881120588857,131.246495707443,2503.000843621,546.954011241657,225.999303865687,320.95470737597,136.390986556306,1819.65584582303,652.411226368838,825.912103087751,341.332516366446,2055.23949718441,328.266081743132,846.019545432354,585.772702331657,295.181167677271,2055.23949718441,328.266081743132,846.019545432354,585.772702331657,295.181167677271,525.412631708976,43.009287854167,175.543129397294,167.45927033006,139.400944127455,807.058909731655,94.0517789754402,225.121000941644,151.113100449285,177.035777504417,600.858929581971,0.0,16.4754997469536,224.455321973881,206.971965529968,208.402327116185,114.190614229359,425.79429102337,71.0227918010846,0.0,34.2510675509789,537.478124441315,485.794062427818,502.027976211567,227.891705696086,608.210701669885,107.347205623348,668.333229480719,210.881120588857,131.246495707443,326.205613184419,345.573912538362,164.75358370462,95.3361308659076,50.922301733147,11.7473006386826,668.333229480719,326.205613184419,187.069093126472,23.8120274623849,131.246495707443,1819.65584582303,652.411226368838,734.627106625286,91.2849964624649,341.332516366446,187.069093126472,23.8120274623849
381850308,38185,H,2,1066.43190269253,577.797343699798,176.569066276472,401.228277423326,37.2425078889602,451.392051103773,190.38488986078,194.36859711582,66.6385641271723,1960.46731289921,577.797343699798,176.569066276472,401.228277423326,89.1974689870261,1293.47250021239,384.447893023837,735.562045781239,173.46256140731,1589.18024627389,204.116451156651,743.498059640626,511.340483294146,130.225252182464,1589.18024627389,204.116451156651,743.498059640626,511.340483294146,130.225252182464,522.537775549929,45.7862497765428,181.119727235473,213.787005874057,81.8447926638564,533.621898294995,112.374178006766,174.390193270472,134.24357919217,166.270977670143,468.27941983934,0.0,30.8660326503007,207.296798261165,158.905771585095,138.653982708064,83.1309575939526,352.784436078959,94.7939238149946,0.0,83.7353445962963,452.970896801515,344.913751077612,235.608005616566,216.596570320091,494.275738952907,132.367005534223,451.392051103773,194.36859711582,66.6385641271723,190.38488986078,224.969856118269,105.044356084507,84.5721256651809,21.9220383503244,14.8836748854915,451.392051103773,190.38488986078,165.784741733441,28.5838553823792,66.6385641271723,1293.47250021239,384.447893023837,622.622959950531,112.939085830709,173.46256140731,165.784741733441,28.5838553823792
381850309,38185,H,2,636.714566263312,227.125787802904,110.092118475442,117.033669327463,8.55631376106232,401.032464699345,89.8947099906772,183.758624868003,127.379129840665,1654.07856580664,227.125787802904,110.092118475442,117.033669327463,17.1126275221246,1409.84015048161,188.321695423972,838.244231062803,383.274223994838,1175.71868070148,239.51599764449,531.160095877747,352.870716180487,52.1718709987564,1175.71868070148,239.51599764449,531.160095877747,352.870716180487,52.1718709987564,234.415520963014,18.3552470226917,81.5775791331972,96.6054450459791,37.8772497611461,485.707982554372,9.45322240221072,52.1665272540087,99.4347969045777,102.871672834769,426.084478751542,0.0,17.8832865490912,13.2077809958546,71.4673611276814,99.1417332328175,167.803033914314,153.000809441962,114.210561001591,0.0,55.8494222593271,52.516346452506,207.958858395364,279.454596085311,579.470194561842,223.568621606099,255.260526446193,409.860130532282,183.758624868003,136.206795673602,89.8947099906772,146.392580036067,93.6369205564386,63.5638257918895,56.1640824532883,50.1027216945984,401.032464699345,89.8947099906772,168.026824294076,6.90413474098976,127.379129840665,1409.84015048161,188.321695423972,753.519216256629,31.7590198085529,383.274223994838,176.854490127013,6.90413474098976
381850310,38185,H,1,1426.73425267521,740.604426125647,368.087358205739,372.517067919908,52.5031766102406,633.626649939323,356.771965409492,187.175985999151,89.6786985306797,2598.51985550684,740.604426125647,368.087358205739,372.517067919908,153.540008193988,1704.37542118721,734.873986662266,709.932652343467,259.568782181477,2366.71728287565,446.26097342255,931.216668925089,760.744311523776,228.495329004231,2221.71709028631,390.260899043221,911.216642361043,742.744287616135,177.495261265913,629.327241153089,40.2955002885143,201.212115490482,291.411056296636,96.4085690774566,795.012592023598,102.841107959175,261.877235710706,225.576329348619,195.386766522206,786.023251311342,0.0,39.0095191913216,189.002039056486,244.778111634024,197.016911078692,120.340154225488,492.717600097869,143.869917391329,0.0,104.326730483542,438.90408146996,487.21327118291,399.265362108081,237.944739071716,689.681801533015,241.183869657621,637.649094461221,187.175985999151,93.7011430525778,356.771965409492,397.756400665659,96.0139457357715,95.2713749456097,43.3231253867995,5.28424772738144,633.626649939323,352.749520887594,166.723151179777,20.4528348193739,89.6786985306797,1704.37542118721,718.784208574674,620.259415566853,89.6732367766131,259.568782181477,166.723151179777,20.4528348193739
381850311,38185,H,1,1263.89888981733,652.077946094137,292.786050843134,359.291895251003,78.7526284323381,533.068315290859,222.797509350477,167.831308256986,142.439497683395,2297.27269482155,652.077946094137,292.786050843134,359.291895251003,170.136854941262,1475.05789378615,449.313140650286,668.47965916025,357.265093975617,1879.28413165329,359.146020957152,892.48678114871,473.996729565364,153.654599982063,1879.28413165329,359.146020957152,892.48678114871,473.996729565364,153.654599982063,616.413203759084,80.0858958941854,231.405784178,225.465828222579,79.4556954643195,570.815072109215,105.392467702812,181.163643573915,121.720162211096,181.215153985443,718.977632070808,0.0,46.4292692767427,165.630572525,254.993810730386,244.165949415334,114.48182499873,319.720640445894,118.476822425247,0.0,89.2686270127738,364.795151441508,464.723342168331,462.482125630377,302.228682967586,410.276190781578,203.498574819398,538.090585330026,167.831308256986,143.636269534233,226.623007538807,255.724146819488,127.962874015709,120.452835301937,14.8316274816836,19.119101711209,533.068315290859,222.797509350477,152.785332309105,11.220477759551,141.242725832558,1475.05789378615,449.313140650286,601.115124263702,48.2370439548977,347.690919168919,156.610830497435,11.220477759551
381850401,38185,H,1,1280.6697933592,760.764008951408,340.239978890765,420.524030060642,70.9090769559361,448.99670745186,190.015835576434,147.471005869836,111.50986600559,2136.74158138748,760.764008951408,340.239978890765,420.524030060642,160.279344602335,1215.69822783374,385.571120702444,573.24314083152,256.883966299776,1875.40994042249,587.745238138047,864.523577511546,332.674305015005,90.4668197578966,1875.40994042249,587.745238138047,864.523577511546,332.674305015005,90.4668197578966,786.16957791923,297.026111031477,297.549244404868,141.23633320948,50.3578892734039,408.843788513719,118.587934900324,205.917997716514,81.6252131281979,93.4421201910244,966.992885972716,0.0,39.3939850921078,271.721384272311,189.219524998074,223.370613350725,116.31978126203,164.385841809112,276.258662574844,0.0,85.5285526838871,553.409352712592,337.820460827935,359.368069136846,225.65730612769,227.207251278555,347.750588619976,448.99670745186,147.471005869836,111.50986600559,190.015835576434,224.025065150544,107.267448954813,96.3665569488212,8.57058928837218,12.7670471093099,448.99670745186,190.015835576434,138.804962648582,8.66604322125441,111.50986600559,1215.69822783374,385.571120702444,534.655637704944,38.5875031265763,256.883966299776,138.804962648582,8.66604322125441
381850402,38185,H,1,1322.26360434201,667.961074117361,303.784921667835,364.176152449526,142.51330122957,511.789228995075,243.680044379148,191.893584987244,76.2155996286829,2426.3651332161,667.961074117361,303.784921667835,364.176152449526,377.503347608666,1380.90071149007,514.696742037397,669.223800460473,196.980168992203,2176.3552251549,586.882818178869,1021.79610414781,419.831195621387,147.845107206829,2176.3552251549,586.882818178869,1021.79610414781,419.831195621387,147.845107206829,661.049150029042,90.6306352980196,270.054312903721,186.252421517266,114.111780310036,520.469193297073,220.374467663412,217.769480853034,133.857835415735,120.132125718033,963.752122207608,0.0,44.6360126787751,377.756464795245,310.417256562966,107.655616863886,58.0634022125074,246.139235345391,177.595615883235,0.0,107.857838636362,734.322209733385,642.529991817038,269.419930552801,113.252988767928,304.048012882024,254.934160826562,516.523698568986,191.893584987244,76.2155996286829,248.414513953058,266.533132800717,134.211420109254,98.2007456583642,17.5784000006507,0.0,511.789228995075,238.945574805237,191.893584987244,0.0,76.2155996286829,1380.90071149007,495.758863741754,669.223800460473,0.0,196.980168992203,191.893584987244,0.0
381850403,38185,H,1,1355.53079427813,828.575582475366,348.424989216014,480.150593259352,89.9774319600083,436.977779842752,228.94694164585,138.981062049015,69.0497761478863,2233.88255267944,828.575582475366,348.424989216014,480.150593259352,198.070768030415,1207.23620217366,466.113198357006,532.829070554104,208.293933262545,2095.51772965283,724.124396566496,852.552282311929,385.243800646469,133.597250127941,2095.51772965283,724.124396566496,852.552282311929,385.243800646469,133.597250127941,800.624119745446,270.095583548474,245.096255147572,198.17187797961,87.2604030697898,456.111856112002,127.322679588859,315.520336746291,99.3602876455334,168.448173198099,928.754396362051,0.0,50.0855672446555,265.653309629354,181.850653303151,210.03770450403,63.918605203033,255.254664548224,328.73028984568,0.0,118.697965779945,508.792055272784,349.50314452679,364.817450232623,148.341165932729,322.631312387963,421.099458546604,439.267567901114,138.981062049015,69.0497761478863,231.236729704212,243.218049946627,94.0913441726528,43.0659802207237,38.6838218906945,20.2083716704155,436.977779842752,226.657153587489,118.989652713979,19.991409335036,69.0497761478863,1207.23620217366,456.95404612356,433.902677252568,98.9263933015368,208.293933262545,118.989652713979,19.991409335036
