OPERATEUR;FILIERE;Année;Code Commune;Nom Commune;Code EPCI;Nom EPCI;Type EPCI;Code Département;Nom Département;Code Région;Nom Région;CODE CATEGORIE CONSOMMATION;CODE GRAND SECTEUR;CODE SECTEUR NAF2;Nb sites;Conso totale (MWh);Conso moyenne (MWh);Nombre de mailles secretisées;Part thermosensible (%);Conso totale à usages thermosensibles (MWh);Conso totale à usages non thermosensibles (MWh);Thermosensibilité totale (kWh DJU);Conso totale corrigée de l'aléa climatique à usages thermosensibles (MWh);Conso moyenne à usages thermosensibles (MWh);Conso moyenne à usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh DJU);Conso moyenne corrigée de l'aléa climatique à usages thermosensibles (MWh);DJU à TR;DJU à TN;Nombre d'habitants;Taux de logements collectifs;Taux de résidences principales;Superficie des logements <30 m2;Superficie des logements 30 à 40 m2;Superficie des logements 40 à 60 m2;Superficie des logements 60 à 80 m2;Superficie des logements 80 à 100 m2;Superficie des logements >100 m2;Résidences principales avant 1919;Résidences principales de 1919 à 1945;Résidences principales de 1946 à 1970;Résidences principales de 1971 à 1990;Résidences principales de 1991 à 2005;Résidences principales de 2006 à 2015;Résidences principales après 2016;Taux de chauffage électrique
Enedis;Electricité;2023;38423;Saint-Martin-le-Vinoux;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;62;1;68.533;68.533;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;5799.0;68.87345;98.52531;4.12621;3.55987;19.37702;35.15372;15.89806;21.88511;5.82524;6.91748;36.85275;20.46926;8.65696;18.56796;2.71036;21.56149
Enedis;Electricité;2023;38382;Saint-Égrève;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;16;1;102.821;102.821;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;15801.0;66.13178;98.83941;0.77286;2.63864;16.62308;30.59792;23.6604;25.7071;2.88002;3.10011;35.49133;35.50852;9.38044;12.09068;1.5489;9.87826
Enedis;Electricité;2023;38382;Saint-Égrève;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;49;7;3208.562;458.366;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;15801.0;66.13178;98.83941;0.77286;2.63864;16.62308;30.59792;23.6604;25.7071;2.88002;3.10011;35.49133;35.50852;9.38044;12.09068;1.5489;9.87826
Enedis;Electricité;2023;38382;Saint-Égrève;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;70;9;857.856;95.317;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;15801.0;66.13178;98.83941;0.77286;2.63864;16.62308;30.59792;23.6604;25.7071;2.88002;3.10011;35.49133;35.50852;9.38044;12.09068;1.5489;9.87826
Enedis;Electricité;2023;38364;Saint-Barthélemy-de-Séchilienne;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;INDUSTRIE;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;432.0;2.3181;87.28075;1.17587;0.58793;5.26949;22.81148;26.15175;44.00348;31.51254;6.97681;13.9494;25.01522;17.36772;5.17832;0.0;22.73753
Enedis;Electricité;2023;38309;Poisat;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;96;1;109.593;109.593;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;2147.0;39.52957;99.50076;3.14193;1.62514;9.9675;17.6598;25.35211;42.25352;1.95016;1.40845;24.26869;45.72048;14.08451;8.77573;3.79198;22.42687
Enedis;Electricité;2023;38281;Noyarey;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;70;1;220.387;220.387;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;2216.0;24.99529;99.20784;0.23171;2.6738;7.64509;17.97627;26.16342;45.30971;12.34778;4.58117;16.66618;37.58018;18.65647;8.13388;2.03434;26.30074
Enedis;Electricité;2023;38281;Noyarey;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;TERTIAIRE;;108;764.68;7.08;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;2216.0;24.99529;99.20784;0.23171;2.6738;7.64509;17.97627;26.16342;45.30971;12.34778;4.58117;16.66618;37.58018;18.65647;8.13388;2.03434;26.30074
Enedis;Electricité;2023;38277;Notre-Dame-de-Commiers;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;TERTIAIRE;;12;104.858;8.738;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;520.0;2.75209;93.65854;0.0;0.0;7.23681;11.95447;27.56561;53.24311;13.5376;5.19455;14.05963;27.04052;23.44983;16.196;0.52187;26.56036
Enedis;Electricité;2023;38252;Montchaboud;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;TERTIAIRE;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;337.0;7.527;98.5821;0.0;2.23305;2.18023;5.8504;21.09609;68.64022;8.06706;0.72674;13.86261;49.84584;19.08096;7.70722;0.70956;22.86574
Enedis;Electricité;2023;38229;Meylan;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;28;3;1241.273;413.758;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;17448.0;75.56738;96.08861;5.09894;3.99876;10.19046;24.34868;22.96947;33.39368;2.33464;1.20218;24.59726;50.08009;13.47676;6.48436;1.82471;24.2132
Enedis;Electricité;2023;38229;Meylan;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;35;2;47.641;23.821;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;17448.0;75.56738;96.08861;5.09894;3.99876;10.19046;24.34868;22.96947;33.39368;2.33464;1.20218;24.59726;50.08009;13.47676;6.48436;1.82471;24.2132
Enedis;Electricité;2023;38200;Jarrie;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;43;5;561.435;112.287;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;3763.0;31.94685;98.61173;0.44025;2.89308;8.93082;16.3522;23.89937;47.48428;8.36478;5.09434;13.08176;46.91824;15.66038;8.67925;2.20126;46.85535
Enedis;Electricité;2023;38188;Herbeys;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;85;1;8.824;8.824;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;1361.0;12.3565;98.02118;0.34965;1.74825;5.59441;9.09091;12.58741;70.62937;14.16084;2.27273;11.18881;38.98601;19.75524;10.83916;2.7972;29.1958
Enedis;Electricité;2023;38179;Gières;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;37;1;115.524;115.524;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;6956.0;75.41251;97.11834;18.3173;7.69434;15.80686;24.36542;16.78259;17.03349;4.29322;2.34176;15.44444;27.1811;25.84437;20.35098;4.54412;28.43703
Enedis;Electricité;2023;38179;Gières;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;49;4;2702.031;675.508;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;6956.0;75.41251;97.11834;18.3173;7.69434;15.80686;24.36542;16.78259;17.03349;4.29322;2.34176;15.44444;27.1811;25.84437;20.35098;4.54412;28.43703
Enedis;Electricité;2023;38170;Fontanil-Cornillon;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;68;2;203.832;101.916;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;2940.0;57.40416;98.76313;1.11679;1.57719;15.01763;30.58385;20.16066;31.54388;3.97727;1.64577;13.30329;30.59366;20.64067;8.91458;20.92477;17.82915
Enedis;Electricité;2023;38170;Fontanil-Cornillon;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;77;2;111.985;55.993;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;2940.0;57.40416;98.76313;1.11679;1.57719;15.01763;30.58385;20.16066;31.54388;3.97727;1.64577;13.30329;30.59366;20.64067;8.91458;20.92477;17.82915
Enedis;Electricité;2023;38169;Fontaine;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;25;7;1613.479;230.497;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;22906.0;83.40552;98.94119;4.27904;6.18057;22.23839;38.82564;18.577;9.89935;2.18031;7.20497;45.51635;26.02906;9.91617;7.57648;1.57667;16.37715
Enedis;Electricité;2023;38169;Fontaine;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;53;1;33.87;33.87;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;22906.0;83.40552;98.94119;4.27904;6.18057;22.23839;38.82564;18.577;9.89935;2.18031;7.20497;45.51635;26.02906;9.91617;7.57648;1.57667;16.37715
Enedis;Electricité;2023;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;10;3;372.179;124.06;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;9947.0;71.39752;98.87864;1.9429;4.9972;14.65291;33.71882;24.5223;20.16586;2.5846;2.4604;21.98738;40.12289;17.95488;14.18427;0.70558;14.52876
Enedis;Electricité;2023;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;28;2;305.047;152.523;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;9947.0;71.39752;98.87864;1.9429;4.9972;14.65291;33.71882;24.5223;20.16586;2.5846;2.4604;21.98738;40.12289;17.95488;14.18427;0.70558;14.52876
Enedis;Electricité;2023;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;35;1;3666.003;3666.003;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;9947.0;71.39752;98.87864;1.9429;4.9972;14.65291;33.71882;24.5223;20.16586;2.5846;2.4604;21.98738;40.12289;17.95488;14.18427;0.70558;14.52876
Enedis;Electricité;2023;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;43;6;174.769;29.128;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;9947.0;71.39752;98.87864;1.9429;4.9972;14.65291;33.71882;24.5223;20.16586;2.5846;2.4604;21.98738;40.12289;17.95488;14.18427;0.70558;14.52876
Enedis;Electricité;2023;38158;Eybens;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;88;2;171.611;85.805;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;9947.0;71.39752;98.87864;1.9429;4.9972;14.65291;33.71882;24.5223;20.16586;2.5846;2.4604;21.98738;40.12289;17.95488;14.18427;0.70558;14.52876
Enedis;Electricité;2023;38059;Brié-et-Angonnes;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;INCONNU;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;2554.0;16.87569;97.77533;1.11743;1.71894;6.26735;11.12036;16.35433;63.42159;9.91984;3.25429;15.2662;27.85158;28.10285;15.22197;0.38327;31.98081
Enedis;Electricité;2023;38057;Bresson;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;42;1;241.282;241.282;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;677.0;20.18026;97.18889;1.74216;2.43902;4.18118;9.40767;19.5122;62.71777;14.98258;0.69686;12.89199;54.70383;13.24042;1.39373;2.09059;31.01045
Enedis;Electricité;2023;38071;Champ-sur-Drac;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;33;5;333.861;66.772;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;3090.0;30.84575;98.70558;0.8427;1.82584;9.41011;24.50843;33.98876;29.42416;9.33989;11.30618;23.17416;29.70506;11.9382;3.65169;10.88483;20.15449
Enedis;Electricité;2023;38057;Bresson;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;43;1;42.18;42.18;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;677.0;20.18026;97.18889;1.74216;2.43902;4.18118;9.40767;19.5122;62.71777;14.98258;0.69686;12.89199;54.70383;13.24042;1.39373;2.09059;31.01045
Enedis;Electricité;2023;38057;Bresson;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;47;3;1816.401;605.467;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;677.0;20.18026;97.18889;1.74216;2.43902;4.18118;9.40767;19.5122;62.71777;14.98258;0.69686;12.89199;54.70383;13.24042;1.39373;2.09059;31.01045
Enedis;Electricité;2018;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;84;1;174.6890263359608;174.6890263359608;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;569;3510.719597978357;6.169981718766884;0;401.728349161603;1410355.58846513;0.0;674.131000004087;1503083.43106736;2478.65657023749;0.0;1.18476449912845;2641.62290170011;2092.109083333328;2229.6607499999964;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;55;1;87.39409402852306;87.39409402852306;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;AGRICULTURE;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;INCONNU;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;TERTIAIRE;;50;533.7746317788946;10.675492635577893;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;AGRICULTURE;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;TERTIAIRE;;50;478.6313644322553;9.572627288645107;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;70;1;125.09171181432886;125.09171181432886;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;AGRICULTURE;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;TERTIAIRE;;52;578.0067805229673;11.115515010057063;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;589;3926.186899268573;6.665852120999275;0;359.291000951309;1410643.62096012;0.0;592.710579;1323984.75798364;2394.98068074723;0.0;1.00629979456706;2247.85188112672;2379.9872500000038;2233.779528986001;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;46;1;120.653;120.653;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38471;Le Sappey-en-Chartreuse;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;AGRICULTURE;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;70;1;6.26467582015286;6.26467582015286;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;INDUSTRIE;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;100;597.4140494931918;5.974140494931918;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;55;1;99.3080872821636;99.3080872821636;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;84;2;5.177187734249772;2.588593867124886;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;93;1;5.297;5.297;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;INCONNU;;5;54.09485306982117;10.818970613964234;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;112;609.6304244667376;5.443128789881586;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;55;1;93.13822136650165;93.13822136650165;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;49;1;0.9990000000000027;0.9990000000000027;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;TERTIAIRE;;23;154.4964334843839;6.717236238451474;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;119;694.6064288164595;5.837028813583693;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;49;1;2.428;2.428;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;38472;Sarcenas;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;PRO;INDUSTRIE;;;;0.0;1;;0.0;0.0;;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;08;1;17.87314040469457;17.87314040469457;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;10;1;50.42094039424973;50.42094039424973;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;11;1;67.33952136821601;67.33952136821601;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;16;1;10.385550430805223;10.385550430805223;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;23;2;4652.824723607416;2326.412361803708;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;25;7;2610.978482038148;372.9969260054497;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;41;1;95.00953098875658;95.00953098875658;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;INDUSTRIE;42;2;303.3179370807412;151.6589685403706;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;33;2;66.79717852672475;33.398589263362375;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;36;2;185.6802677059826;92.8401338529913;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;46;3;2332.017958878707;777.3393196262357;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;47;7;2138.495024700343;305.4992892429061;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;52;2;63.34893914107055;31.674469570535276;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;53;1;1943.0243333333333;1943.0243333333333;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;56;3;231.84471413138002;77.28157137712668;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;38474;Sassenage;200040715;Grenoble-Alpes-Métropole;ME;38;Isère;84;Auvergne-Rhône-Alpes;ENT;TERTIAIRE;71;3;466.8255408058506;155.6085136019502;0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;
