libelle_niv__4,date_releve,fluide,quantite_kwh
ANNEXE M.J.C. PREMOL 2RUE C.KOGAN,2021-12-31T00:00:00,ELECTRICITE,0
MAISON DES HABITANTS SECTEUR 3,2021-02-28T00:00:00,ELECTRICITE,339
MAISON DES HABITANTS SECTEUR 3,2021-04-30T00:00:00,ELECTRICITE,279
MAISON DES HABITANTS SECTEUR 3,2021-07-31T00:00:00,ELECTRICITE,2539
MAISON DES HABITANTS SECTEUR 3,2021-08-31T00:00:00,ELECTRICITE,205
MAISON DES HABITANTS SECTEUR 3,2021-10-31T00:00:00,ELECTRICITE,614
MAISON DES HABITANTS SECTEUR 3,2021-12-31T00:00:00,ELECTRICITE,798
ANNEXE MPT SAINT LAURENT,2021-02-28T00:00:00,ELECTRICITE,169
ANNEXE MPT SAINT LAURENT,2021-04-29T00:00:00,ELECTRICITE,101
ANNEXE MPT SAINT LAURENT,2021-06-30T00:00:00,ELECTRICITE,115
ANNEXE MPT SAINT LAURENT,2021-08-31T00:00:00,ELECTRICITE,108
ANNEXE MPT SAINT LAURENT,2021-02-11T00:00:00,ELECTRICITE,173
ANNEXE MPT SAINT LAURENT,2021-12-31T00:00:00,ELECTRICITE,178
MAISON DE L'ENFANCE TEISSEIRE,2021-01-31T00:00:00,ELECTRICITE,1368
MAISON DE L'ENFANCE TEISSEIRE,2021-03-31T00:00:00,ELECTRICITE,1620
MAISON DE L'ENFANCE TEISSEIRE,2021-06-17T00:00:00,ELECTRICITE,2564
MAISON DE L'ENFANCE TEISSEIRE,2021-07-31T00:00:00,ELECTRICITE,1100
MAISON DE L'ENFANCE TEISSEIRE,2021-09-30T00:00:00,ELECTRICITE,1537
MAISON DE L'ENFANCE TEISSEIRE,2021-11-30T00:00:00,ELECTRICITE,1856
MAISON DE L'ENFANCE CLOS D'OR,2021-01-02T00:00:00,ELECTRICITE,"460,26"
MAISON DE L'ENFANCE CLOS D'OR,2021-01-03T00:00:00,ELECTRICITE,"366,45"
MAISON DE L'ENFANCE CLOS D'OR,2021-01-04T00:00:00,ELECTRICITE,"394,53"
MAISON DE L'ENFANCE CLOS D'OR,2021-01-05T00:00:00,ELECTRICITE,"372,51"
MAISON DE L'ENFANCE CLOS D'OR,2021-01-06T00:00:00,ELECTRICITE,"469,23"
MAISON DE L'ENFANCE CLOS D'OR,2021-01-07T00:00:00,ELECTRICITE,"326,04"
MAISON DE L'ENFANCE CLOS D'OR,2021-01-08T00:00:00,ELECTRICITE,"90,3"
MAISON DE L'ENFANCE CLOS D'OR,2021-01-09T00:00:00,ELECTRICITE,"119,07"
MAISON DE L'ENFANCE CLOS D'OR,2021-01-10T00:00:00,ELECTRICITE,"100,2"
MAISON DE L'ENFANCE CLOS D'OR,2021-01-11T00:00:00,ELECTRICITE,"152,46"
MAISON DE L'ENFANCE CLOS D'OR,2021-01-12T00:00:00,ELECTRICITE,"776,4"
MAISON DE L'ENFANCE CLOS D'OR,2021-12-31T00:00:00,ELECTRICITE,"653,64"
MAISON DE L'ENFANCE CLOS D'OR,2021-12-31T00:00:00,ELECTRICITE,0
MAISON DE L'ENFANCE TEISSEIRE,2021-01-31T00:00:00,ELECTRICITE,1150
MAISON DE L'ENFANCE TEISSEIRE,2021-03-31T00:00:00,ELECTRICITE,1424
MAISON DE L'ENFANCE TEISSEIRE,2021-05-31T00:00:00,ELECTRICITE,1188
MAISON DE L'ENFANCE TEISSEIRE,2021-07-31T00:00:00,ELECTRICITE,333
MAISON DE L'ENFANCE TEISSEIRE,2021-09-30T00:00:00,ELECTRICITE,999
MAISON DE L'ENFANCE TEISSEIRE,2021-11-30T00:00:00,ELECTRICITE,1616
MAISON DE L'ENFANCE PREMOL,2021-02-28T00:00:00,ELECTRICITE,1750
MAISON DE L'ENFANCE PREMOL,2021-04-30T00:00:00,ELECTRICITE,1669
MAISON DE L'ENFANCE PREMOL,2021-06-30T00:00:00,ELECTRICITE,1464
MAISON DE L'ENFANCE PREMOL,2021-08-31T00:00:00,ELECTRICITE,1426
MAISON DE L'ENFANCE PREMOL,2021-10-31T00:00:00,ELECTRICITE,1575
MAISON DE L'ENFANCE PREMOL,2021-12-31T00:00:00,ELECTRICITE,1886
SALLE MALHERBE,2021-01-31T00:00:00,ELECTRICITE,82
SALLE MALHERBE,2021-03-31T00:00:00,ELECTRICITE,96
SALLE MALHERBE,2021-05-31T00:00:00,ELECTRICITE,74
SALLE MALHERBE,2021-07-31T00:00:00,ELECTRICITE,-239
SALLE MALHERBE,2021-09-30T00:00:00,ELECTRICITE,20
SALLE MALHERBE,2021-11-30T00:00:00,ELECTRICITE,32
ANNEXE M.E. PREMOL 8 RUE GERVASOTTI,2021-03-24T00:00:00,ELECTRICITE,0
ANNEXE M.E. PREMOL 8 RUE GERVASOTTI,2021-04-30T00:00:00,ELECTRICITE,0
ANNEXE M.E. PREMOL 8 RUE GERVASOTTI,2021-06-30T00:00:00,ELECTRICITE,0
ANNEXE M.E. PREMOL 8 RUE GERVASOTTI,2021-08-31T00:00:00,ELECTRICITE,0
ANNEXE M.E. PREMOL 8 RUE GERVASOTTI,2021-11-30T00:00:00,ELECTRICITE,16
ANNEXE M.E. PREMOL 8 RUE GERVASOTTI,2021-12-31T00:00:00,ELECTRICITE,1
MAISON ENFANCE BAJATIERE,2021-01-31T00:00:00,ELECTRICITE,730
MAISON ENFANCE BAJATIERE,2021-03-31T00:00:00,ELECTRICITE,879
MAISON ENFANCE BAJATIERE,2021-06-15T00:00:00,ELECTRICITE,591
MAISON ENFANCE BAJATIERE,2021-07-31T00:00:00,ELECTRICITE,511
MAISON ENFANCE BAJATIERE,2021-09-30T00:00:00,ELECTRICITE,700
MAISON ENFANCE BAJATIERE,2021-12-15T00:00:00,ELECTRICITE,814
MAISON DE L'ENFANCE LUCIE AUBRAC,2021-02-28T00:00:00,ELECTRICITE,"125,46"
MAISON DE L'ENFANCE LUCIE AUBRAC,2021-05-18T00:00:00,ELECTRICITE,"175,78"
MAISON DE L'ENFANCE LUCIE AUBRAC,2021-06-30T00:00:00,ELECTRICITE,"43,86"
MAISON DE L'ENFANCE LUCIE AUBRAC,2021-08-31T00:00:00,ELECTRICITE,"56,1"
MAISON DE L'ENFANCE LUCIE AUBRAC,2021-10-31T00:00:00,ELECTRICITE,"83,64"
MAISON DE L'ENFANCE LUCIE AUBRAC,2021-12-31T00:00:00,ELECTRICITE,"29,92"
ANNEXE MJC LUCIE AUBRAC 64 R. STALINGRAD,2021-01-31T00:00:00,ELECTRICITE,0
ANNEXE MJC LUCIE AUBRAC 64 R. STALINGRAD,2021-03-31T00:00:00,ELECTRICITE,0
ANNEXE MJC LUCIE AUBRAC 64 R. STALINGRAD,2021-05-31T00:00:00,ELECTRICITE,0
ANNEXE MJC LUCIE AUBRAC 64 R. STALINGRAD,2021-07-31T00:00:00,ELECTRICITE,0
ANNEXE MJC LUCIE AUBRAC 64 R. STALINGRAD,2021-09-30T00:00:00,ELECTRICITE,0
ANNEXE MJC LUCIE AUBRAC 64 R. STALINGRAD,2021-11-30T00:00:00,ELECTRICITE,0
LA MARELLE 21 RUE C.RIVAIL,2021-01-31T00:00:00,ELECTRICITE,508
LA MARELLE 21 RUE C.RIVAIL,2021-03-31T00:00:00,ELECTRICITE,769
LA MARELLE 21 RUE C.RIVAIL,2021-04-30T00:00:00,ELECTRICITE,357
LA MARELLE 21 RUE C.RIVAIL,2021-06-23T00:00:00,ELECTRICITE,795
LA MARELLE 21 RUE C.RIVAIL,2021-07-31T00:00:00,ELECTRICITE,460
LA MARELLE 21 RUE C.RIVAIL,2021-09-30T00:00:00,ELECTRICITE,746
LA MARELLE 21 RUE C.RIVAIL,2021-12-29T00:00:00,ELECTRICITE,1515
EXTENSION ME PREMOL (RESTAURANT),2021-03-25T00:00:00,ELECTRICITE,11400
EXTENSION ME PREMOL (RESTAURANT),2021-04-30T00:00:00,ELECTRICITE,1151
EXTENSION ME PREMOL (RESTAURANT),2021-06-30T00:00:00,ELECTRICITE,2340
EXTENSION ME PREMOL (RESTAURANT),2021-09-29T00:00:00,ELECTRICITE,1167
EXTENSION ME PREMOL (RESTAURANT),2021-10-31T00:00:00,ELECTRICITE,1289
EXTENSION ME PREMOL (RESTAURANT),2021-12-31T00:00:00,ELECTRICITE,2429
ESPACE ENFANCE FAMILLE MOZART,2021-02-28T00:00:00,ELECTRICITE,2346
ESPACE ENFANCE FAMILLE MOZART,2021-04-30T00:00:00,ELECTRICITE,2108
ESPACE ENFANCE FAMILLE MOZART,2021-06-30T00:00:00,ELECTRICITE,4007
ESPACE ENFANCE FAMILLE MOZART,2021-08-31T00:00:00,ELECTRICITE,2293
ESPACE ENFANCE FAMILLE MOZART,2021-10-31T00:00:00,ELECTRICITE,2335
ESPACE ENFANCE FAMILLE MOZART,2021-12-31T00:00:00,ELECTRICITE,-1715
LCR 12 RUE DODERO - AMICALE ANTILLAISE DE L'ISERE,2021-03-22T00:00:00,ELECTRICITE,0
LCR 12 RUE DODERO - AMICALE ANTILLAISE DE L'ISERE,2021-04-30T00:00:00,ELECTRICITE,0
LCR 12 RUE DODERO - AMICALE ANTILLAISE DE L'ISERE,2021-06-30T00:00:00,ELECTRICITE,0
LCR 12 RUE DODERO - AMICALE ANTILLAISE DE L'ISERE,2021-09-23T00:00:00,ELECTRICITE,0
LCR 12 RUE DODERO - AMICALE ANTILLAISE DE L'ISERE,2021-10-31T00:00:00,ELECTRICITE,0
LCR 12 RUE DODERO - AMICALE ANTILLAISE DE L'ISERE,2021-12-31T00:00:00,ELECTRICITE,0
LOCAL ASSOC 102 PL. DES GEANTS,2021-03-24T00:00:00,ELECTRICITE,49
LOCAL ASSOC 102 PL. DES GEANTS,2021-04-30T00:00:00,ELECTRICITE,26
LOCAL ASSOC 102 PL. DES GEANTS,2021-06-30T00:00:00,ELECTRICITE,33
LOCAL ASSOC 102 PL. DES GEANTS,2021-09-24T00:00:00,ELECTRICITE,18
LOCAL ASSOC 102 PL. DES GEANTS,2021-10-31T00:00:00,ELECTRICITE,23
LOCAL ASSOC 102 PL. DES GEANTS,2021-12-31T00:00:00,ELECTRICITE,44
LCR ASSOCIATION HABITANTS DES GEANTS,2021-03-24T00:00:00,ELECTRICITE,47
LCR ASSOCIATION HABITANTS DES GEANTS,2021-04-30T00:00:00,ELECTRICITE,48
LCR ASSOCIATION HABITANTS DES GEANTS,2021-06-30T00:00:00,ELECTRICITE,65
LCR ASSOCIATION HABITANTS DES GEANTS,2021-09-24T00:00:00,ELECTRICITE,146
LCR ASSOCIATION HABITANTS DES GEANTS,2021-10-31T00:00:00,ELECTRICITE,49
LCR ASSOCIATION HABITANTS DES GEANTS,2021-12-31T00:00:00,ELECTRICITE,106
LCR ASS DES HABITANTS LE ZENITH (1),2021-03-24T00:00:00,ELECTRICITE,-2
LCR ASS DES HABITANTS LE ZENITH (1),2021-04-30T00:00:00,ELECTRICITE,0
LCR ASS DES HABITANTS LE ZENITH (1),2021-06-30T00:00:00,ELECTRICITE,0
LCR ASS DES HABITANTS LE ZENITH (1),2021-08-31T00:00:00,ELECTRICITE,0
LCR ASS DES HABITANTS LE ZENITH (1),2021-10-31T00:00:00,ELECTRICITE,2
LCR ASS DES HABITANTS LE ZENITH (1),2021-12-31T00:00:00,ELECTRICITE,0
LCR ASS DES HABITANTS LE ZENITH (2),2021-03-24T00:00:00,ELECTRICITE,-6
LCR ASS DES HABITANTS LE ZENITH (2),2021-04-30T00:00:00,ELECTRICITE,2
LCR ASS DES HABITANTS LE ZENITH (2),2021-06-30T00:00:00,ELECTRICITE,2
LCR ASS DES HABITANTS LE ZENITH (2),2021-08-31T00:00:00,ELECTRICITE,2
LCR ASS DES HABITANTS LE ZENITH (2),2021-10-31T00:00:00,ELECTRICITE,18
LCR ASS DES HABITANTS LE ZENITH (2),2021-12-31T00:00:00,ELECTRICITE,6
LCR ASS AMITIES ACTIONS ET COMITE DROIT TRAVAIL,2021-01-31T00:00:00,ELECTRICITE,1
LCR ASS AMITIES ACTIONS ET COMITE DROIT TRAVAIL,2021-03-31T00:00:00,ELECTRICITE,0
LCR ASS AMITIES ACTIONS ET COMITE DROIT TRAVAIL,2021-05-31T00:00:00,ELECTRICITE,0
LCR ASS AMITIES ACTIONS ET COMITE DROIT TRAVAIL,2021-07-31T00:00:00,ELECTRICITE,-1
LCR ASS AMITIES ACTIONS ET COMITE DROIT TRAVAIL,2021-09-30T00:00:00,ELECTRICITE,0
LCR ASS AMITIES ACTIONS ET COMITE DROIT TRAVAIL,2021-12-17T00:00:00,ELECTRICITE,0
LCR ASS DES COPROPRIETAIRES (CONSTELS),2021-03-26T00:00:00,ELECTRICITE,17
LCR ASS DES COPROPRIETAIRES (CONSTELS),2021-04-30T00:00:00,ELECTRICITE,6
LCR ASS DES COPROPRIETAIRES (CONSTELS),2021-06-30T00:00:00,ELECTRICITE,9
LCR ASS DES COPROPRIETAIRES (CONSTELS),2021-09-27T00:00:00,ELECTRICITE,19
LCR ASS DES COPROPRIETAIRES (CONSTELS),2021-10-31T00:00:00,ELECTRICITE,6
LCR ASS DES COPROPRIETAIRES (CONSTELS),2021-12-31T00:00:00,ELECTRICITE,15
LCR MJC ALLOBROGES,2021-02-28T00:00:00,ELECTRICITE,54
LCR MJC ALLOBROGES,2021-04-30T00:00:00,ELECTRICITE,55
LCR MJC ALLOBROGES,2021-06-07T00:00:00,ELECTRICITE,173
LCR MJC ALLOBROGES,2021-08-31T00:00:00,ELECTRICITE,57
LCR MJC ALLOBROGES,2021-10-31T00:00:00,ELECTRICITE,69
LCR MJC ALLOBROGES,2021-12-31T00:00:00,ELECTRICITE,82
LCR 1 PL. EDMOND ARNAUD (CULT.LIB.),2021-02-28T00:00:00,ELECTRICITE,101
LCR 1 PL. EDMOND ARNAUD (CULT.LIB.),2021-04-30T00:00:00,ELECTRICITE,90
LCR 1 PL. EDMOND ARNAUD (CULT.LIB.),2021-06-30T00:00:00,ELECTRICITE,8
LCR 1 PL. EDMOND ARNAUD (CULT.LIB.),2021-08-31T00:00:00,ELECTRICITE,41
LCR 1 PL. EDMOND ARNAUD (CULT.LIB.),2021-10-31T00:00:00,ELECTRICITE,60
LCR 1 PL. EDMOND ARNAUD (CULT.LIB.),2021-12-31T00:00:00,ELECTRICITE,77
LCR 76 AVENUE RHIN ET DANUBE,2021-01-01T00:00:00,ELECTRICITE,0
LCR 76 AVENUE RHIN ET DANUBE,2021-03-31T00:00:00,ELECTRICITE,146
LCR 76 AVENUE RHIN ET DANUBE,2021-04-30T00:00:00,ELECTRICITE,29
LCR 76 AVENUE RHIN ET DANUBE,2021-06-30T00:00:00,ELECTRICITE,48
LCR 76 AVENUE RHIN ET DANUBE,2021-08-31T00:00:00,ELECTRICITE,42
LCR 76 AVENUE RHIN ET DANUBE,2021-10-31T00:00:00,ELECTRICITE,63
LCR 76 AVENUE RHIN ET DANUBE,2021-12-31T00:00:00,ELECTRICITE,83
LCR 53 rue A. FRANCE - ASSOCIATION ACM,2021-02-28T00:00:00,ELECTRICITE,1477
LCR 53 rue A. FRANCE - ASSOCIATION ACM,2021-05-27T00:00:00,ELECTRICITE,4062
LCR 53 rue A. FRANCE - ASSOCIATION ACM,2021-07-31T00:00:00,ELECTRICITE,1673
LCR 53 rue A. FRANCE - ASSOCIATION ACM,2021-09-30T00:00:00,ELECTRICITE,964
LCR 53 rue A. FRANCE - ASSOCIATION ACM,2021-11-16T00:00:00,ELECTRICITE,535
"LCR 20 GAL. BALADINS ""CASCATELLES""",2021-02-28T00:00:00,ELECTRICITE,17
"LCR 20 GAL. BALADINS ""CASCATELLES""",2021-05-31T00:00:00,ELECTRICITE,873
"LCR 20 GAL. BALADINS ""CASCATELLES""",2021-06-30T00:00:00,ELECTRICITE,35
"LCR 20 GAL. BALADINS ""CASCATELLES""",2021-09-23T00:00:00,ELECTRICITE,204
"LCR 20 GAL. BALADINS ""CASCATELLES""",2021-10-31T00:00:00,ELECTRICITE,107
"LCR 20 GAL. BALADINS ""CASCATELLES""",2021-12-31T00:00:00,ELECTRICITE,202
LCR ASS TUNISIENS DE L'ISERE (90 GAL. BALADINS),2021-03-26T00:00:00,ELECTRICITE,11
LCR ASS TUNISIENS DE L'ISERE (90 GAL. BALADINS),2021-04-30T00:00:00,ELECTRICITE,24
LCR ASS TUNISIENS DE L'ISERE (90 GAL. BALADINS),2021-06-30T00:00:00,ELECTRICITE,33
LCR ASS TUNISIENS DE L'ISERE (90 GAL. BALADINS),2021-09-28T00:00:00,ELECTRICITE,56
LCR ASS TUNISIENS DE L'ISERE (90 GAL. BALADINS),2021-10-31T00:00:00,ELECTRICITE,23
LCR ASS TUNISIENS DE L'ISERE (90 GAL. BALADINS),2021-12-31T00:00:00,ELECTRICITE,49
LCR TROUBADOURS,2021-03-26T00:00:00,ELECTRICITE,-198
LCR TROUBADOURS,2021-04-30T00:00:00,ELECTRICITE,31
LCR TROUBADOURS,2021-06-30T00:00:00,ELECTRICITE,42
LCR TROUBADOURS,2021-09-27T00:00:00,ELECTRICITE,87
LCR TROUBADOURS,2021-10-31T00:00:00,ELECTRICITE,37
LCR TROUBADOURS,2021-12-31T00:00:00,ELECTRICITE,75
LCR OBSERVATOIRE INTERNATIONAL DES PRISONS,2021-02-28T00:00:00,ELECTRICITE,267
LCR OBSERVATOIRE INTERNATIONAL DES PRISONS,2021-04-30T00:00:00,ELECTRICITE,208
LCR OBSERVATOIRE INTERNATIONAL DES PRISONS,2021-07-31T00:00:00,ELECTRICITE,263
LCR OBSERVATOIRE INTERNATIONAL DES PRISONS,2021-08-31T00:00:00,ELECTRICITE,63
LCR OBSERVATOIRE INTERNATIONAL DES PRISONS,2021-10-31T00:00:00,ELECTRICITE,164
LCR ASS HABITANTS DES HAUTS DU PARC,2021-01-31T00:00:00,ELECTRICITE,-33
LCR ASS HABITANTS DES HAUTS DU PARC,2021-06-04T00:00:00,ELECTRICITE,-21
LCR ASS HABITANTS DES HAUTS DU PARC,2021-06-06T00:00:00,ELECTRICITE,2
LCR ASS HABITANTS DES HAUTS DU PARC,2021-06-08T00:00:00,ELECTRICITE,0
LCR ASS HABITANTS DES HAUTS DU PARC,2021-05-11T00:00:00,ELECTRICITE,0
LCR ASS HABITANTS DES HAUTS DU PARC,2021-06-12T00:00:00,ELECTRICITE,17
LCR 10 PLACE DES GEANTS 4 ETAGE,2021-03-23T00:00:00,ELECTRICITE,230
LCR 10 PLACE DES GEANTS 4 ETAGE,2021-05-25T00:00:00,ELECTRICITE,0
"""LCR 30 PLACE DES GEANTS """"LE ZODIAQUE""",2021-03-25T00:00:00,ELECTRICITE,370
"""LCR 30 PLACE DES GEANTS """"LE ZODIAQUE""",2021-04-30T00:00:00,ELECTRICITE,36
"""LCR 30 PLACE DES GEANTS """"LE ZODIAQUE""",2021-06-30T00:00:00,ELECTRICITE,49
"""LCR 30 PLACE DES GEANTS """"LE ZODIAQUE""",2021-09-27T00:00:00,ELECTRICITE,47
"""LCR 30 PLACE DES GEANTS """"LE ZODIAQUE""",2021-10-31T00:00:00,ELECTRICITE,24
"""LCR 30 PLACE DES GEANTS """"LE ZODIAQUE""",2021-12-31T00:00:00,ELECTRICITE,56
LCR ASSOC CULTURELLE FRANCO POLONAISE KRAKOWIAK,2021-03-22T00:00:00,ELECTRICITE,0
LCR ASSOC CULTURELLE FRANCO POLONAISE KRAKOWIAK,2021-04-30T00:00:00,ELECTRICITE,0
LCR ASSOC CULTURELLE FRANCO POLONAISE KRAKOWIAK,2021-06-30T00:00:00,ELECTRICITE,0
LCR ASSOC CULTURELLE FRANCO POLONAISE KRAKOWIAK,2021-09-23T00:00:00,ELECTRICITE,0
LCR ASSOC CULTURELLE FRANCO POLONAISE KRAKOWIAK,2021-10-31T00:00:00,ELECTRICITE,0
LCR ASSOC CULTURELLE FRANCO POLONAISE KRAKOWIAK,2021-12-31T00:00:00,ELECTRICITE,0
LCR U.Q EXPO-BAJATIERE STATION PONSARD,2021-01-31T00:00:00,ELECTRICITE,25
LCR U.Q EXPO-BAJATIERE STATION PONSARD,2021-03-31T00:00:00,ELECTRICITE,28
LCR U.Q EXPO-BAJATIERE STATION PONSARD,2021-06-16T00:00:00,ELECTRICITE,27
LCR U.Q EXPO-BAJATIERE STATION PONSARD,2021-07-31T00:00:00,ELECTRICITE,14
LCR U.Q EXPO-BAJATIERE STATION PONSARD,2021-09-30T00:00:00,ELECTRICITE,20
LCR U.Q EXPO-BAJATIERE STATION PONSARD,2021-12-16T00:00:00,ELECTRICITE,34
LCR 15 RUE ALBERT THOMAS,2021-01-28T00:00:00,ELECTRICITE,2273
LCR 9 RUE HOCHE,2021-02-28T00:00:00,ELECTRICITE,92
LCR 9 RUE HOCHE,2021-04-30T00:00:00,ELECTRICITE,76
LCR 9 RUE HOCHE,2021-06-30T00:00:00,ELECTRICITE,57
LCR 9 RUE HOCHE,2021-08-31T00:00:00,ELECTRICITE,50
LCR 9 RUE HOCHE,2021-10-31T00:00:00,ELECTRICITE,75
LCR 9 RUE HOCHE,2021-12-31T00:00:00,ELECTRICITE,98
LCR LOCAUX MUTUALISES RDC,2021-02-28T00:00:00,ELECTRICITE,230
LCR LOCAUX MUTUALISES RDC,2021-04-30T00:00:00,ELECTRICITE,189
LCR LOCAUX MUTUALISES RDC,2021-07-31T00:00:00,ELECTRICITE,203
LCR LOCAUX MUTUALISES RDC,2021-08-31T00:00:00,ELECTRICITE,63
LCR LOCAUX MUTUALISES RDC,2021-11-16T00:00:00,ELECTRICITE,186
LCR 41 RUE ALBERT THOMAS,2021-02-28T00:00:00,ELECTRICITE,632
LCR 41 RUE ALBERT THOMAS,2021-04-30T00:00:00,ELECTRICITE,520
LCR 41 RUE ALBERT THOMAS,2021-07-31T00:00:00,ELECTRICITE,-1171
LCR 41 RUE ALBERT THOMAS,2021-08-31T00:00:00,ELECTRICITE,113
LCR 41 RUE ALBERT THOMAS,2021-11-16T00:00:00,ELECTRICITE,-334
LCR 45 RUE ALBERT THOMAS,2021-02-28T00:00:00,ELECTRICITE,509
LCR 45 RUE ALBERT THOMAS,2021-04-30T00:00:00,ELECTRICITE,419
LCR 45 RUE ALBERT THOMAS,2021-07-31T00:00:00,ELECTRICITE,90
LCR 45 RUE ALBERT THOMAS,2021-08-31T00:00:00,ELECTRICITE,132
LCR 45 RUE ALBERT THOMAS,2021-11-16T00:00:00,ELECTRICITE,888
LCR 15 ALLEE DU JARDIN HOCHE,2021-02-28T00:00:00,ELECTRICITE,-126
LCR 15 ALLEE DU JARDIN HOCHE,2021-04-30T00:00:00,ELECTRICITE,66
LCR 15 ALLEE DU JARDIN HOCHE,2021-06-30T00:00:00,ELECTRICITE,66
LCR 15 ALLEE DU JARDIN HOCHE,2021-08-31T00:00:00,ELECTRICITE,36
LCR 15 ALLEE DU JARDIN HOCHE,2021-10-31T00:00:00,ELECTRICITE,43
LCR 15 ALLEE DU JARDIN HOCHE,2021-12-31T00:00:00,ELECTRICITE,120
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-02-28T00:00:00,ELECTRICITE,0
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-02-28T00:00:00,ELECTRICITE,99
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-04-30T00:00:00,ELECTRICITE,20
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-04-30T00:00:00,ELECTRICITE,0
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-06-30T00:00:00,ELECTRICITE,0
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-06-30T00:00:00,ELECTRICITE,59
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-09-28T00:00:00,ELECTRICITE,157
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-09-28T00:00:00,ELECTRICITE,0
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-10-31T00:00:00,ELECTRICITE,0
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-10-31T00:00:00,ELECTRICITE,44
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-12-31T00:00:00,ELECTRICITE,104
LCR ASS DIOCESAINE DE GRENOBLE (1),2021-12-31T00:00:00,ELECTRICITE,0
LCR ASS DIOCESAINE DE GRENOBLE (2),2021-02-28T00:00:00,ELECTRICITE,52
LCR ASS DIOCESAINE DE GRENOBLE (2),2021-04-30T00:00:00,ELECTRICITE,-22
LCR ASS DIOCESAINE DE GRENOBLE (2),2021-06-30T00:00:00,ELECTRICITE,27
LCR ASS DIOCESAINE DE GRENOBLE (2),2021-09-28T00:00:00,ELECTRICITE,-16
LCR ASS DIOCESAINE DE GRENOBLE (2),2021-10-31T00:00:00,ELECTRICITE,11
LCR ASS DIOCESAINE DE GRENOBLE (2),2021-12-31T00:00:00,ELECTRICITE,26
LCR 40 PLACE DES GEANTS - ARC EN CIEL,2021-03-25T00:00:00,ELECTRICITE,563
LCR 40 PLACE DES GEANTS - ARC EN CIEL,2021-04-30T00:00:00,ELECTRICITE,139
LCR 40 PLACE DES GEANTS - ARC EN CIEL,2021-06-30T00:00:00,ELECTRICITE,201
LCR 40 PLACE DES GEANTS - ARC EN CIEL,2021-09-27T00:00:00,ELECTRICITE,345
LCR 40 PLACE DES GEANTS - ARC EN CIEL,2021-10-31T00:00:00,ELECTRICITE,127
LCR 40 PLACE DES GEANTS - ARC EN CIEL,2021-12-31T00:00:00,ELECTRICITE,286
LCR TRAVAILLEURS SENEGALAIS,2021-03-26T00:00:00,ELECTRICITE,25
LCR TRAVAILLEURS SENEGALAIS,2021-04-30T00:00:00,ELECTRICITE,6
LCR TRAVAILLEURS SENEGALAIS,2021-06-30T00:00:00,ELECTRICITE,9
LCR TRAVAILLEURS SENEGALAIS,2021-09-28T00:00:00,ELECTRICITE,10
LCR TRAVAILLEURS SENEGALAIS,2021-10-31T00:00:00,ELECTRICITE,8
LCR TRAVAILLEURS SENEGALAIS,2021-12-31T00:00:00,ELECTRICITE,16
ASSOCIATION ALPHA (LCR MISTRAL),2021-02-28T00:00:00,ELECTRICITE,98
ASSOCIATION ALPHA (LCR MISTRAL),2021-04-30T00:00:00,ELECTRICITE,81
ASSOCIATION ALPHA (LCR MISTRAL),2021-07-31T00:00:00,ELECTRICITE,86
ASSOCIATION ALPHA (LCR MISTRAL),2021-08-31T00:00:00,ELECTRICITE,27
ASSOCIATION ALPHA (LCR MISTRAL),2021-10-31T00:00:00,ELECTRICITE,79
LCR 60 PLACE DES GEANTS RDC,2021-03-25T00:00:00,ELECTRICITE,-71
LCR 60 PLACE DES GEANTS RDC,2021-04-30T00:00:00,ELECTRICITE,180
LCR 60 PLACE DES GEANTS RDC,2021-06-30T00:00:00,ELECTRICITE,234
LCR 60 PLACE DES GEANTS RDC,2021-09-24T00:00:00,ELECTRICITE,285
LCR 60 PLACE DES GEANTS RDC,2021-10-31T00:00:00,ELECTRICITE,181
LCR 60 PLACE DES GEANTS RDC,2021-12-31T00:00:00,ELECTRICITE,349
AVIPAR 19 RUE PROSPER MERIMEE,2021-01-31T00:00:00,ELECTRICITE,323
AVIPAR 19 RUE PROSPER MERIMEE,2021-03-31T00:00:00,ELECTRICITE,312
AVIPAR 19 RUE PROSPER MERIMEE,2021-05-31T00:00:00,ELECTRICITE,251
AVIPAR 19 RUE PROSPER MERIMEE,2021-07-31T00:00:00,ELECTRICITE,572
AVIPAR 19 RUE PROSPER MERIMEE,2021-09-30T00:00:00,ELECTRICITE,292
AVIPAR 19 RUE PROSPER MERIMEE,2021-08-12T00:00:00,ELECTRICITE,397
LOCAUX SANTE SCOLAIRE SECTEUR 4,2021-03-02T00:00:00,ELECTRICITE,289
LOCAUX SANTE SCOLAIRE SECTEUR 4,2021-08-31T00:00:00,ELECTRICITE,714
