IRIS,COM,TYP_IRIS,LAB_IRIS,P21_POP,P21_POP0002,P21_POP0305,P21_POP0610,P21_POP1117,P21_POP1824,P21_POP2539,P21_POP4054,P21_POP5564,P21_POP6579,P21_POP80P,P21_POP0014,P21_POP1529,P21_POP3044,P21_POP4559,P21_POP6074,P21_POP75P,P21_POP0019,P21_POP2064,P21_POP65P,P21_POPH,P21_H0014,P21_H1529,P21_H3044,P21_H4559,P21_H6074,P21_H75P,P21_H0019,P21_H2064,P21_H65P,P21_POPF,P21_F0014,P21_F1529,P21_F3044,P21_F4559,P21_F6074,P21_F75P,P21_F0019,P21_F2064,P21_F65P,C21_POP15P,C21_POP15P_CS1,C21_POP15P_CS2,C21_POP15P_CS3,C21_POP15P_CS4,C21_POP15P_CS5,C21_POP15P_CS6,C21_POP15P_CS7,C21_POP15P_CS8,C21_H15P,C21_H15P_CS1,C21_H15P_CS2,C21_H15P_CS3,C21_H15P_CS4,C21_H15P_CS5,C21_H15P_CS6,C21_H15P_CS7,C21_H15P_CS8,C21_F15P,C21_F15P_CS1,C21_F15P_CS2,C21_F15P_CS3,C21_F15P_CS4,C21_F15P_CS5,C21_F15P_CS6,C21_F15P_CS7,C21_F15P_CS8,P21_POP_FR,P21_POP_ETR,P21_POP_IMM,P21_PMEN,P21_PHORMEN
381850507,38185,H,1,1637.01620258039,83.2752256684732,120.958468027448,132.941962527287,133.243134790349,119.555347255291,377.236960411861,237.508710665991,108.880797218833,201.346957896964,122.068638117887,392.363958861199,327.545454715652,340.54452818151,195.815385165757,213.753368937873,166.993506718393,495.406944848527,818.193661717007,323.415596014851,738.392147970131,180.344835919335,131.793269616022,177.081235424323,93.8497592025777,84.3397086554545,70.9833391524185,241.240933563309,362.929623486782,134.22159092004,898.624054610254,212.019122941864,195.75218509963,163.463292757187,101.96562596318,129.413660282419,96.0101675659741,254.166011285218,455.264038230225,189.194005094811,1297.81964131952,0.0,17.6100015558585,53.1280041682906,92.9670720518346,263.674502022834,247.295660638733,266.319395554701,356.825005327263,572.336894018066,0.0,13.1641981207741,35.3932152961961,48.495044334984,66.7569692040352,179.44626279292,103.27709379651,125.804110472647,725.48274730145,0.0,4.44580343508441,17.7347888720944,44.4720277168506,196.917532818799,67.8493978458133,163.042301758192,231.020894854617,1078.14503195295,558.871170627431,623.504221430061,1637.01620258039,0.0
381850601,38185,H,2,2174.20363880032,109.028622789009,107.584720268594,173.260302663085,227.212285095645,241.753204072435,380.322202336911,317.471731624972,117.929677053757,310.989868897251,188.651023998664,510.087553374366,512.752836697434,337.857398919914,270.479799149269,235.59120220482,307.434848454519,680.365761560104,994.196984344303,499.640892895915,995.194733261095,273.164456304264,262.794592900478,145.62451492349,123.291572759868,78.2148467874296,112.104749585566,359.300264531973,456.475575025782,179.41889370334,1179.00890553923,236.923097070102,249.958243796956,192.232883996423,147.188226389401,157.376355417391,195.330098868953,321.065497028131,537.721409318521,320.221999192575,1634.67803306963,0.0,58.0775513409664,134.066270034178,185.779014270878,238.30758588631,172.891066636119,468.269070343471,377.287474557712,730.134060448926,0.0,27.3187878407027,72.4010088936047,99.9452754229601,65.6391916417841,138.536686251265,173.081332657908,153.211777740702,904.543972620708,0.0,30.7587635002637,61.6652611405729,85.8337388479181,172.668394244526,34.3543803848534,295.187737685563,224.07569681701,1711.83536138239,462.368277417937,577.736750774946,2174.20363880032,0.0
381850602,38185,H,1,1848.20128823952,46.7934149557927,48.9641506797109,91.7049900504616,138.162329014657,189.280489646953,228.337481744374,285.258691050799,301.370103889507,355.738810326245,162.590826881018,252.954139836142,297.024164595006,272.533738835073,335.601585965703,442.902733691921,247.184925315674,386.932927122489,942.938723909766,518.329637207263,884.457084478396,138.924204872854,164.410146324165,138.173264494532,142.649797327315,209.428170798012,90.8715006615182,210.970150905156,471.059403739674,202.427529833566,963.744203761123,114.029934963288,132.61401827084,134.360474340541,192.951788638388,233.474562893909,156.313424654156,175.962776217333,471.879320170092,315.902107373698,1695.48014843033,0.0,54.9340935300104,167.010640055529,277.226788368233,189.348070137156,126.68218279657,605.824083706838,274.454289835996,799.073624376488,0.0,31.0069615863737,90.2532161742783,134.043045402274,74.5758625427454,95.388389314936,268.030953061921,105.77519629396,896.406524053844,0.0,23.9271319436367,76.7574238812505,143.183742965959,114.772207594411,31.2937934816343,337.793130644917,168.679093542036,1662.67465213819,185.526636101333,269.446449495765,1848.20128823952,0.0
381850603,38185,H,1,1126.03532978028,52.9109408536448,49.4841902576204,119.264598917768,86.3841302484321,159.554097042086,219.277475637221,172.796151268527,122.718678658189,88.8018431045323,54.8432237922623,266.350451133762,261.718116686893,239.699545854731,155.498726215101,130.695110564773,72.0733793250231,352.578772878097,629.81149000539,143.645066896795,577.133703030113,157.284599002287,140.883543746271,116.566617214635,70.7157661271559,71.5654257236613,20.1177512161023,205.254388027546,314.279568726787,57.59974627578,548.901626750169,109.065852131475,120.834572940621,123.132928640096,84.7829600879452,59.1296848411113,51.9556281089207,147.324384850551,315.531921278603,86.0453206210146,734.918985661742,0.0,11.7030874344882,28.4549300492631,51.656958878464,168.947889830963,118.768970854222,119.424175469311,235.962973145031,333.47095001513,0.0,11.7030874344882,19.5830938418243,14.2781274834349,60.9374861226945,94.9268130370051,35.8158218993859,96.2265201962972,401.448035646612,0.0,0.0,8.8718362074388,37.3788313950291,108.010403708268,23.8421578172172,83.608353569925,139.736452948734,914.497566523852,211.53776325643,369.038449987238,1060.03524211893,66.000087661352
381850604,38185,H,1,1268.19217347686,41.3476464109861,61.3754913696714,85.0017446261987,171.490315817006,112.628067200443,166.347135279041,237.468918115147,88.9028974738797,198.391963832971,105.237993351517,278.861227906023,250.675236689359,178.211398087604,219.334078653419,165.885273366742,175.224958773715,392.898916893496,571.663299398877,303.629957184489,645.690085137045,164.523670850164,133.685394723911,78.1873461383986,119.544209436864,72.7667730464248,76.9826909412825,225.271320893956,287.887547520014,132.531216723075,622.502088339817,114.337557055859,116.989841965448,100.024051949205,99.7898692165547,93.1185003203172,98.2422678324324,167.627595999541,283.775751878863,171.098740461414,1043.44946069064,0.0,10.9128177341569,24.5881949237583,67.2822846450744,158.689179175868,125.544619429867,317.157912257621,339.274452524291,529.476249149085,0.0,9.35384377213446,19.9112730376911,32.7384532024706,54.7452535752764,111.513853771665,151.571875900359,149.641695889488,513.973211541552,0.0,1.55897396202241,4.67692188606723,34.5438314426038,103.943925600592,14.0307656582017,165.586036357262,189.632756634803,776.762536617185,491.429636859677,475.929597147859,1268.19217347686,0.0
381850605,38185,H,1,2667.97879951288,96.4964536099654,99.0683898790601,184.050106623921,307.730239080769,282.085744268989,399.321659111142,501.061125128796,309.369028978415,382.344483829731,106.451569002092,550.429664338146,540.056488183284,437.958243676247,501.383152237473,416.399173052575,221.752078025156,780.85568242561,1398.32706425545,488.796052831823,1236.7039718623,264.03533724471,249.375340519579,206.811953955732,237.685995800244,192.130622989017,86.6647213530187,356.649964755879,669.313018661051,210.740988445369,1431.27482765058,286.394327093436,290.681147663706,231.146289720516,263.697156437229,224.268550063558,135.087356672138,424.205717669731,729.014045594398,278.055064386454,2119.58799073304,0.0,30.2958621818948,107.434826290354,178.844608258745,438.3462520365,288.685708078933,478.692946134189,597.287787752427,973.965594181867,0.0,24.1809306059455,57.6481061616911,96.9641601713765,100.929060796326,242.722784958523,223.941113643841,227.579437844164,1145.62239655118,0.0,6.11493157594927,49.7867201286628,81.8804480873689,337.417191240174,45.9629231204104,254.751832490348,369.708349908263,2089.64246697872,578.336332534158,773.341088557069,2667.97879951288,0.0
381850606,38185,H,1,1398.34215223361,32.6277069323892,75.6643939539236,63.4307564325787,111.270026231253,180.508419865766,155.784441259601,231.085292877162,176.133828788758,280.22589926904,91.6113866231399,235.809315354587,306.580207459601,132.453777272445,299.284797310228,273.608228699973,150.605826136777,311.673262958235,714.831603383196,371.83728589218,644.031761258865,112.128632597154,172.300064240926,60.4059443290744,118.822680252976,116.619828934536,63.7546109041985,156.377270784401,343.855085092418,143.799405382046,754.310390974745,123.680682757432,134.280143218675,72.0478329433707,180.462117057251,156.988399765437,86.8512152325789,155.295992173834,370.976518290777,228.037880510133,1223.64809702225,0.0,24.4516860038671,165.642711680628,143.526996961452,197.467882376275,79.231917802269,381.881144859797,231.445757337958,552.788749650227,0.0,14.637111363906,97.4874064595411,54.4918461162565,78.8701231211222,54.9766050758662,153.714707879594,98.6109496339409,670.859347372019,0.0,9.81457463996108,68.1553052210865,89.0351508451958,118.597759255153,24.2553127264028,228.166436980202,132.834807704017,1245.55136818152,152.790784052089,284.890070288339,1398.34215223361,0.0
381850607,38185,H,1,1672.73603675281,74.153102335005,63.9274864435964,131.636989796627,211.902958191536,180.059640410544,278.890711934715,343.332222264884,159.784246146367,184.254384922079,44.7942943074547,384.732882959384,371.631285613484,294.157842229426,308.53144510736,235.705882197374,77.9766986457815,547.698023767884,895.989333755391,229.048679229534,854.844159042231,197.557353269397,203.07659780603,153.458719425659,159.771036415267,98.0836001217341,42.8968520041441,293.316637378299,458.956755266368,102.570766397563,817.891877710578,187.175529689987,168.554687807454,140.699122803767,148.760408692093,137.62228207564,35.0798466416374,254.381386389585,437.032578489023,126.477912831971,1064.98492325269,0.0,25.3202105117087,39.7856509306355,68.5635844430413,195.577083060636,185.397867236037,212.398519057291,337.94200801334,562.710817309548,0.0,13.1834641434403,21.264651843052,32.116365660612,68.3680714238896,154.89947212776,91.6083229895416,181.270469121253,502.274105943142,0.0,12.1367463682684,18.5209990875834,36.4472187824292,127.209011636747,30.4983951082773,120.790196067749,156.671538892087,1277.28846963898,395.447567113828,598.463596485365,1672.73603675281,0.0
381850608,38185,H,2,5854.6803218451,268.115474108401,229.965209562016,429.05765461464,493.881409197912,824.132047415764,1425.5413978624,960.466590903508,523.170476567453,468.913772421663,231.436289191337,1229.58025387656,1516.17753587503,1273.30867371526,910.850820099092,589.892374049183,334.870664229983,1670.44043573237,3483.88982449972,700.350061612999,2887.63105507996,658.552911921608,739.045235252664,634.448838170491,461.52315873887,262.288100821839,131.772810174488,887.453464424752,1718.14479076818,282.032799887027,2967.04926676513,571.027341954948,777.132300622361,638.859835544764,449.327661360222,327.604273227344,203.097854055495,782.986971307622,1765.74503373154,418.317261725972,4787.20472649451,0.0,103.899478203007,376.764753784381,774.941754851347,956.075955823333,612.948458746085,741.879889273557,1220.6944358128,2294.77095112349,0.0,81.3852726544841,244.020386130373,405.28873395569,291.937372289211,466.289837536908,366.198646625605,439.650701931214,2492.43377537103,0.0,22.5142055485225,132.744367654008,369.653020895658,664.138583534122,146.658621209177,375.681242647952,781.043733881588,4810.88095562721,1043.79936621789,1423.47396683999,5722.68014652239,132.000175322704
381850609,38185,H,1,1720.04762940555,85.1667686482767,89.6599239375325,183.42317996875,213.16190634471,146.127238775143,242.350117103962,323.093518870964,179.862908210461,195.468178703756,61.7338888419995,496.373580795193,285.463948374197,307.772223660734,280.255956518959,237.309928982435,112.871991074036,635.565603134535,827.279958725264,257.202067545755,927.085644377788,255.670014995311,143.220678317699,129.972807163552,187.431838536866,137.795439831746,72.9948655326136,322.673768663671,438.376498814266,166.035376899851,792.961985027766,240.703565799882,142.243270056498,177.799416497182,92.8241179820928,99.5144891506897,39.8771255414222,312.891834470864,388.903459910999,91.1666906459039,1304.11736523309,0.0,40.5245590492055,14.6374498780532,104.288383357336,170.04842907996,140.439716337268,267.314943241265,566.863884290003,697.603844189617,0.0,36.9012721167256,13.5673768815709,41.8139091289439,66.9376937348743,91.4656969473317,145.02375317004,301.894142210131,606.513521043475,0.0,3.62328693247996,1.07007299648235,62.4744742283925,103.110735345086,48.9740193899365,122.291190071225,264.969742079873,1120.80859716641,599.239032239147,720.537501967859,1490.04732391902,230.00030548653
381850610,38185,H,1,1624.08471709114,67.0462684391066,58.9790278804278,142.147936515309,112.990653283911,397.58292432794,311.824423277218,199.920346376826,127.35071045329,141.642028577065,64.6003979600436,324.311894417702,620.746560213435,206.61384239718,208.33833952085,149.112156119079,114.96192442289,517.186809683178,900.65548087085,206.242426537108,848.393635547385,144.031017973208,373.911672855217,82.5692554839877,117.582608199704,74.0574229830248,56.2416580522427,262.271993650768,482.368265955242,103.753375941374,775.691081543752,180.280876444494,246.834887358217,124.044586913192,90.7557313211462,75.0547331360541,58.7202663706478,254.91481603241,418.287214915608,102.489050595734,1392.65294411841,0.0,36.7584628765151,17.816579593623,91.2886196394117,212.221162682745,268.350350386732,207.584806476546,558.632962462836,761.989813922041,0.0,32.1962298730919,8.84999828045232,57.0678662711525,110.731820693856,209.650178302539,108.17756267172,235.316157829229,630.663130196366,0.0,4.56223300342311,8.96658131317064,34.2207533682593,101.489341988888,58.7001720841924,99.4072438048262,323.316804633607,953.778337422059,670.306379669077,803.04910650511,1370.08437972775,254.000337363385
381850611,38185,A,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381870000,38187,Z,5,1838.0,49.489254578105,70.1235644705989,123.948431498855,179.486304927815,109.948529886776,304.708238177744,374.515241218633,245.464093896698,303.537497376999,76.7788439677763,359.980832888479,250.013163720094,345.316039917211,377.319524029817,355.050677628056,150.319761816342,454.970488123732,1002.71317053149,380.316341344775,978.388668905418,195.764917402373,146.065001439455,167.056055803158,200.378580090084,192.900961546029,76.2231526243183,248.027769100409,528.401338311862,201.959561493147,859.611331094582,164.215915486106,103.948162280639,178.259984114053,176.940943939733,162.149716082027,74.0966091920239,206.942719023323,474.311832219631,178.356779851628,1511.98527625535,9.22721074567971,110.62850050329,138.812837878289,239.100600175139,238.894580866648,137.897384533064,503.261274416166,134.16288713708,801.019019943006,9.22721074567971,86.3890550935929,86.1913115658258,114.58865801228,47.7608020211661,118.73813911515,256.294736747265,81.8291066420465,710.966256312348,0.0,24.2394454096969,52.6215263124628,124.511942162859,191.133778845482,19.1592454179135,246.966537668901,52.3337804950332,1806.78980404765,31.2101959523467,65.0785671757279,1838.0,0.0
381880000,38188,Z,5,1378.0,45.7804485346502,54.5696879472374,87.1799369474604,127.439374196548,55.2226991276554,190.267208326261,285.738600009683,174.376306116965,262.638550199877,94.7871885936633,255.129969950059,161.85939095099,223.345324933663,292.751945840638,278.892762406032,166.020605918617,335.867582773321,684.706678433139,357.425738793541,686.501656595756,137.977206460569,83.5747581655618,105.487023813307,143.49466557304,137.73721053857,78.2307920447081,175.928044290353,335.721900975555,174.851711329848,691.498343404244,117.15276348949,78.2846327854279,117.858301120356,149.257280267598,141.155551867462,87.7898138739092,159.939538482967,348.984777457584,182.574027463692,1132.62360639665,20.0351927568827,86.2694053921529,181.36364150464,135.806846202832,105.842526496982,30.2297282592247,402.541320542401,170.534945241533,552.901325248693,15.0730838691994,65.9638657265187,115.493154116243,30.5033773087881,34.9198243119097,20.3039034510691,195.843995168028,74.8001212969376,579.722281147954,4.96210888768329,20.3055396656342,65.8704873883969,105.303468894044,70.922702185072,9.92582480815557,206.697325374373,95.7348239445956,1344.64915867828,33.3508413217203,54.8496361989115,1378.0,0.0
382000000,38200,Z,5,3903.0,118.75436679145,130.704680103225,236.628998878342,391.164593626927,203.57055345758,582.377994893935,802.106940097903,619.533916262259,649.775543404726,168.382412483653,724.846739130434,492.672713767329,703.249612966339,848.078328729173,848.658834539784,285.493770866942,964.258397034669,2120.58364707695,818.157955888379,1939.09946734129,377.903621819438,247.927771060915,344.897698062696,407.840142908452,423.703643694158,136.826589795636,498.668499250445,1030.03973757064,410.391230520207,1963.90053265871,346.943117310996,244.744942706414,358.351914903644,440.238185820721,424.955190845625,148.667181071306,465.589897784224,1090.54390950631,407.766725368173,3132.2430006422,5.0549139880042,134.505454783969,442.856783291961,578.588944800693,470.142690976624,237.814440936915,887.64980817847,375.62996368556,1527.34489981024,5.0549139880042,82.6052336832771,257.593713890787,315.6795038845,92.7167605820878,195.967794836867,454.256300599357,123.470678345363,1604.89810083195,0.0,51.9002211006919,185.263069401174,262.909440916193,377.425930394536,41.8466461000478,433.393507579113,252.159285340198,3837.63601857714,65.3639814228591,159.737827183662,3903.0,0.0
382290101,38229,H,1,2150.26367135074,39.1218042626401,70.3560507998919,134.22392261207,192.331703715293,111.598141807938,347.35538505309,453.557844353522,287.890941580257,438.496048241394,75.3318289246457,340.758156594653,327.929577975413,362.789894188916,457.116215326318,513.478913275056,148.190913990385,474.723089567455,1161.71270461725,513.82787716604,978.012855262214,165.436345290244,161.538842044438,169.557747903147,205.738863876997,216.333342774601,59.4077133727877,219.924916785797,536.138712727783,221.949225748634,1172.25081608853,175.321811304409,166.390735930975,193.23214628577,251.377351449321,297.145570500455,88.7832006175973,254.798172781657,625.573991889465,291.878651417406,1903.09368579928,0.0,37.9025769097242,396.619085189646,270.643333412275,233.944148322709,145.516249041412,552.233533168155,266.234759755362,842.900333010885,0.0,18.4584350821231,226.623172880613,115.38118729179,52.734968752245,101.657720629735,230.269269743924,97.7755786304555,1060.1933527884,0.0,19.4441418276011,169.995912309033,155.262146120485,181.209179570463,43.8585284116771,321.964263424231,168.459181124907,2050.47633938625,99.7873319644868,179.174440995148,2097.59805051879,52.6656208319524
382290102,38229,H,1,3393.30531424109,85.2949552812971,105.520286958309,184.241791854095,263.493016427127,221.092982463567,538.062280136099,575.214064202199,397.333347818104,651.170664326349,371.881924773943,536.399453823721,505.950763674585,565.743439871991,555.976031637573,623.563853973476,605.671771259743,712.189028209638,1658.06369693116,1023.05258910029,1522.78966802564,272.040149916917,252.65279047522,275.105361006819,246.329462795052,244.566922096058,232.094981735576,358.014197031166,781.262573338595,383.512897655881,1870.51564621545,264.359303906804,253.297973199365,290.638078865172,309.646568842521,378.996931877418,373.576789524167,354.174831178472,876.801123592564,639.539691444411,2832.64790522742,0.0,34.7107299830473,538.898932434799,394.790719177393,348.408970617824,121.084521311711,1006.17296704034,388.581064662301,1237.8437323954,0.0,22.4837304901466,310.280249851233,193.327954858615,72.0863127025867,89.345196943101,370.956127419528,179.364160130187,1594.80417283202,0.0,12.2269994929008,228.618682583566,201.462764318778,276.322657915237,31.7393243686095,635.216839620812,209.216904532114,3260.72662723524,132.578687005849,329.861858960215,3393.30531424109,0.0
382290201,38229,H,2,2048.92083020614,64.4331203155081,63.9126408194666,91.5197016697731,221.558323655584,133.555858568926,320.138042331202,413.589766628355,171.665326034122,385.194057778542,183.353992404659,335.868711930753,319.779814671048,377.573274801946,371.587466713823,344.935218685235,299.176343403333,499.273005899281,981.099774123656,568.548050183201,991.352879502754,175.961756293007,197.832830799704,191.752880105962,152.274783285618,156.680897257398,116.849731761065,279.46032053539,465.627588376586,246.264970590778,1057.56795070338,159.906955637746,121.946983871344,185.820394695984,219.312683428205,188.254321427837,182.326611642269,219.812685363892,515.47218574707,322.283079592423,1670.57485713999,0.0,41.176428306273,335.615996159658,246.15485366782,176.598351749825,63.3190775799137,549.435904376016,258.274245300488,792.796638688876,0.0,27.1823491608063,185.970174589536,89.3358200491616,62.8102600747729,56.3415435854741,228.015190846314,143.141300382811,877.778218451118,0.0,13.9940791454668,149.645821570122,156.819033618658,113.788091675052,6.97753399443951,321.420713529702,115.132944917677,1918.71929968588,130.201530520256,214.358040717934,2048.92083020614,0.0
382290202,38229,H,1,1657.33691809324,48.4415921467898,35.0227216860765,109.620945151416,183.956887918382,92.272000514218,255.938779856767,308.959149431916,188.471229390058,208.752757536589,225.900854461028,302.545210277455,270.369874576031,290.867862060702,279.878410709013,231.13033993481,282.545220535229,390.534885294778,832.148420800846,434.653611997617,773.406695129383,147.495575226358,152.839656732941,145.859519325497,140.739055809238,95.0077340695733,91.4651539657763,196.184314500484,427.590987278401,149.631393350498,883.930222963857,155.049635051097,117.53021784309,145.008342735205,139.139354899776,136.122605865237,191.080066569452,194.350570794293,404.557433522445,285.022218647119,1331.71923528517,0.0,28.2996092564344,342.900332866712,184.614110970671,116.034755691193,35.9118315731783,415.400062408103,208.558532518883,625.424619220182,0.0,24.3923778271237,197.290056263437,70.479411435316,35.5346496821617,32.0046001438676,144.913787380521,120.809736487755,706.294616064992,0.0,3.90723142931068,145.610276603275,114.134699535355,80.5001060090313,3.90723142931068,270.486275027582,87.7487960311278,1601.61530233357,55.7216157596666,88.7028285811314,1657.33691809324,0.0
382290203,38229,H,1,2041.345421816,35.6615510744962,18.8178813846372,61.2834617404639,142.234976355938,336.144779880397,300.878736652213,305.494997772102,189.865700638464,321.466897231113,329.496439086179,196.127608646824,529.220218185046,239.968092319175,305.714378325302,316.452319691288,453.862804648368,447.524784495273,942.857301003438,650.963336317292,891.950281536228,100.707559012782,261.9353003272,111.63711077428,143.752140527544,115.17770185679,158.740469037632,206.85977915692,451.344974050354,233.745528328954,1149.39514027977,95.4200496340418,267.284917857845,128.330981544895,161.962237797758,201.274617834498,295.122335610736,240.665005338353,491.512326953084,417.217807988337,1941.68027219394,0.0,59.7613837889605,342.831976678967,209.579235073777,196.289067929286,71.0542183237759,656.817421147074,405.346969252104,821.036435864926,0.0,48.2716725208917,172.065271767808,73.6093051946867,48.835783982596,59.1613245992116,219.70139261004,199.391685189691,1120.64383632902,0.0,11.4897112680688,170.766704911159,135.96992987909,147.45328394669,11.8928937245643,437.116028537033,205.955284062413,1949.0851576693,92.2602641467032,181.908349680066,1785.13693675378,256.208485062227
382290301,38229,H,1,2721.09552758102,60.3028961029577,64.1281950885106,170.905213625277,205.883719199212,144.041709153145,316.221534065057,485.575015301869,503.320451696608,581.751584245922,188.965209102463,410.950018258646,292.426988390013,424.417068996173,513.003750852428,752.433263471568,327.864437612193,565.551080445999,1384.82765378664,770.716793348384,1339.54553151986,205.505166027079,171.555034137113,206.912677224162,238.295019431819,368.863751126575,148.413883573108,292.562352143436,699.041053140028,347.942126236391,1381.54999606117,205.444852231567,120.8719542529,217.504391772011,274.708731420609,383.569512344994,179.450554039085,272.988728302562,685.78660064661,422.774667111994,2165.40183379269,4.70484615045608,111.443716368779,600.860208077055,253.657768889425,128.332221313347,27.9792584365733,758.207539249256,280.216275307795,1049.57085901944,4.70484615045608,79.4680730033129,389.165489307633,110.68865840118,15.2105989816351,19.7847712282536,340.673328496343,89.8750934506248,1115.83097477325,0.0,31.9756433654659,211.694718769423,142.969110488245,113.121622331712,8.19448720831964,417.534210752913,190.341181857171,2609.98126426347,111.114263317547,147.668868433146,2721.09552758102,0.0
382290302,38229,H,1,2953.79104726806,53.0535924443222,71.0020036313012,164.001087242769,342.903635686443,161.840595305757,275.520791600029,609.875344942666,446.432994403678,665.59695824496,163.564043766138,434.124173943934,447.251070756473,335.426152853264,691.253162555624,716.220042685505,329.516444473264,683.614460521278,1441.01558473569,829.161002011098,1446.00155068176,237.201163622358,218.267013358306,137.745466966102,327.276912915059,354.405735769226,171.105258050708,346.457936818768,668.299019751047,431.244594111943,1507.78949658631,196.923010321575,228.984057398167,197.680685887162,363.976249640565,361.814306916279,158.411186422556,337.15652370251,772.71656498464,397.916407899155,2438.65690643005,0.0,133.199194452415,709.174780440653,225.996056617924,105.83107861296,16.8604063391821,830.076467598931,417.518922367987,1168.05805633609,0.0,94.4800021907213,381.999515986457,80.1219045771878,22.2094796143827,12.8303582619337,434.330734777266,142.086060928145,1270.59885009396,0.0,38.7191922616938,327.175264454196,145.874152040736,83.6215989985771,4.03004807724841,395.745732821664,275.432861439842,2850.18527642659,103.605770841472,200.900217734033,2915.79180185767,37.9992454103962
382290401,38229,A,3,26.0127440472203,0.0,0.0,0.0,0.0,7.65960039205079,7.65960039205079,3.8298001960254,0.0,6.86374306709332,0.0,0.0,11.4894005880762,3.8298001960254,3.8298001960254,6.86374306709332,0.0,0.0,19.149000980127,6.86374306709332,18.7510723176482,0.0,7.65960039205079,3.8298001960254,3.8298001960254,3.43187153354666,0.0,0.0,15.3192007841016,3.43187153354666,7.26167172957206,0.0,3.8298001960254,0.0,0.0,3.43187153354666,0.0,0.0,3.8298001960254,3.43187153354666,32.5159300590254,0.0,4.78725024503175,4.78725024503175,9.57450049006349,0.0,0.0,8.57967883386665,4.78725024503175,23.4388403970603,0.0,4.78725024503175,4.78725024503175,4.78725024503175,0.0,0.0,4.28983941693332,4.78725024503175,9.07708966196507,0.0,0.0,0.0,4.78725024503175,0.0,0.0,4.28983941693332,0.0,18.3531436551695,7.65960039205079,18.3531436551695,26.0127440472203,0.0
382290402,38229,A,3,686.078763231947,27.1697908186056,44.8304014507359,54.4949357774284,65.986996151822,50.9932698814275,216.146242133869,139.127255831357,52.6889187416845,31.1404434807997,3.50050896421759,163.486914594965,145.311072961496,203.480506679241,121.884051063539,44.9152000042703,7.00101792843517,207.97586648243,443.4619443045,34.6409524450173,338.540446779847,80.1603093139656,82.1482669207835,99.3253372281643,57.2675968711651,17.3052638029564,2.33367264281172,107.317993685616,217.417698255492,13.8047548387388,347.5383164521,83.3266052809992,63.1628060407127,104.155169451076,64.6164541923743,27.6099362013139,4.66734528562345,100.657872796814,226.044246049008,20.8361976062785,635.378550199559,0.0,16.0439994193306,137.427674247455,150.186915195629,136.835612642788,53.5291354611335,50.9625721585598,90.3926410746637,309.66962841111,0.0,11.6683632140586,85.1333809056005,58.1317996817803,49.5630413319798,46.2364084523468,18.534407980026,40.4022268453175,325.708921788449,0.0,4.37563620527198,52.2942933418542,92.0551155138485,87.2725713108079,7.29272700878664,32.4281641785337,49.9904142293462,647.243873393745,38.8348898382013,55.4998895696911,686.078763231947,0.0
382290403,38229,A,3,773.469263265667,51.5693014441303,64.7023459665694,56.8431201611806,70.1791138458434,54.2394225091506,216.227692961417,155.918533590345,68.3794596604064,23.9237602157806,11.4865129108436,214.752677957258,126.435901370091,226.282139151745,144.952281963642,49.5597499120872,11.4865129108436,272.262065902764,465.796924236279,35.4102731266241,399.199254573065,118.747486267546,60.0131809618072,117.470859843087,71.1386317632873,24.9533216758446,6.87577406149218,157.648520633076,220.029283797691,21.5214501422979,374.270008692602,96.005191689712,66.4227204082841,108.811279308658,73.8136502003544,24.6064282362426,4.61073884935138,114.613545269688,245.767640438588,13.8888229843262,692.145855745643,0.0,24.4671234195185,185.645601717208,167.076320577952,122.87190596179,50.5309244512103,49.0500916533119,92.5038879646526,350.564710381898,0.0,23.0085780177612,105.360630122902,70.371999581245,24.9261114357814,45.7436742061786,26.9018126778724,54.251904340158,341.581145363745,0.0,1.45854540175733,80.2849715943065,96.7043209967065,97.9457945260087,4.78725024503175,22.1482789754395,38.2519836244946,746.199871154805,27.2693921108622,63.7270330464144,773.469263265667,0.0
